Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
CS231 L,C,,T, 1:00pm- 2:20pm,Lab: Data Struct/Algrthm,, ,REMOTE ,15,18, ,Al Madi    
CS231 L,D,,T, 2:30pm- 3:50pm,Lab: Data Struct/Algrthm,, ,DAVI 102,14,18, ,Al Madi    
CS251,A,4,MWF, 9:00am- 9:50am,Data Analysis and Visualization,, ,LOVE 213,21,25,9,"Taylor, St "
CS251,B,4,MWF,10:00am-10:50am,Data Analysis and Visualization,, ,LOVE 213,25,25,9,"Taylor, St "
CS251,C,4,MWF, 1:00pm- 1:50pm,Data Analysis and Visualization,, ,REMOTE ,15,30,9,Layton     
CS251 L,A,,T, 1:00pm- 2:20pm,Lab: Data Analysis/Vis,, ,DAVI 122,13,15, ,Wolfe      
CS251 L,B,,T, 2:30pm- 3:50pm,Lab: Data Analysis/Vis,, ,DAVI 122,15,15, ,Wolfe      
CS251 L,C,,W, 1:00pm- 2:20pm,Lab: Data Analysis/Vis,, ,DAVI 122,13,15, ,Wolfe      
CS251 L,D,,W, 2:30pm- 3:45pm,Lab: Data Analysis/Vis,, ,DAVI 122,13,15, ,Wolfe      
CS251 L,E,,R, 8:00am- 9:15am,Lab: Data Analysis/Vis,, ,REMOTE ,11,15, ,Wolfe      
CS252,A,4,MWF,10:00am-10:50am,Mathematical Data Analysis and Visualization,, ,REMOTE ,19,30,7,Layton     
CS252 L,A,,R, 1:00pm- 2:20pm,Lab: Math Data Analysis,, ,DAVI 122,15,15, ,Wolfe      
CS298,A,4,MW, 1:00pm- 2:15pm,Creating Future Worlds: Computing Ethics and Society,, ,DIAM 153,15,24,0,Doore      
CS331,A,4,TR, 9:30am-10:45am,Computer Networks,, ,DAVI 301,25,25,4,"Li, Ying   "
CS333,A,4,MWF,11:00am-11:50am,Programming Languages,, ,OLIN 019B,22,30,2,"Li, Ying   "
CS346,A,4,TR,11:00am-12:15pm,Computational Modeling Simulation I: Interdisciplinary Science,, ,REMOTE ,17,24,0,Aaron      
CS375,A,4,MW, 1:00pm- 2:15pm,Analysis of Algorithms,, ,REMOTE ,35,35,3,Aaron      
CS378,A,4,TR, 2:30pm- 3:45pm,Introduction to the Theory of Computation,, ,REMOTE ,14,25,6,Aaron      
CS441,A,4,TR, 9:30am-10:45am,Systems Biology II,N, ,DAVI 102,14,20,4,"Taylor, St "
CS441,B,4,TR,11:00am-12:15pm,Systems Biology II,N, ,DAVI 117,13,20,10,"Taylor, St "
CS453,A,4,TR,11:00am-12:15pm,Interactive Systems II: Special Topics in New Media and Interactive Systems,, ,DAVI 102,19,23,0,Wolfe      
EA120,A,4,MW, 2:30pm- 3:45pm,Nature in East Asian Literature and Culture,"L,W1", ,LOVE 212,16,16, ,Besio      
EA150,A,4,MW, 1:00pm- 2:15pm,Foundations in East Asian Studies,H,I ,BIXL 154,18,18,0,Weitz      
EA225,A,4,MW, 2:30pm- 3:45pm,China in Transition (See AY225),S,I , ,0, , ,Hriskos    
EA242,A,4,TR, 2:30pm- 3:45pm,Development and Environmental Issues in Contemporary China,S,I ,LOVE 213,22,20,6,Zhang      
EA256,A,4,TR,11:00am-12:15pm,Introduction to East Asian Politics (See GO256),S, , ,0, , ,Hatch      
EA263,A,4,TR, 2:30pm- 3:45pm,Buddhism across East Asia,L, ,REMOTE ,19,20,0,Orzech     
EA276,A,4,MWF, 9:00am- 9:50am,Zen and the Arts in Asia,A, ,BIXL 154,24,25,0,Weitz      
EA298,A,4,TR, 2:30pm- 3:45pm,Modern Japan (See HI298),H, , ,0, , ,Shmagin    
EA355,A,4,M, 7:00pm- 9:30pm,Aging and Public Policy in East Asia,S,I ,LOVE 319,11,15,15,Zhang      
EA359,A,4,TR, 1:00pm- 2:15pm,History of Chinese Feminism (See HI359),H,I , ,0, , ,"Parker, La "
EC121,A,4,TR,11:00am-12:15pm,Financial Accounting,, ,DIAM 122,34,35,10,Downs      
EC133,A,4,R, 9:30am-10:45am,Principles of Microeconomics,S, ,LOVE 215,33,35,0,"Libby, J   "
EC133,A,4,T, 9:30am-10:45am,Principles of Microeconomics,S, ,REMOTE ,33,35,0,"Libby, J   "
EC133,B,4,R,11:00am-12:15pm,Principles of Microeconomics,S, ,LOVE 215,35,35,0,"Libby, J   "
EC133,B,4,T,11:00am-12:15pm,Principles of Microeconomics,S, ,REMOTE ,35,35,0,"Libby, J   "
EC133,C,4,MW, 1:00pm- 2:15pm,Principles of Microeconomics,S, ,REMOTE ,34,35,3,Kwak       
EC134,A,4,MWF, 8:00am- 8:50am,Principles of Macroeconomics,S, ,DIAM 122,30,30,18,Siodla     
EC134,B,4,MWF, 9:00am- 9:50am,Principles of Macroeconomics,S, ,DIAM 122,30,30,18,Siodla     
EC134,C,4,MWF,11:00am-11:50am,Principles of Macroeconomics,S, ,DIAM 122,25,25,18,Findlay    
EC134,C,4,W, 2:30pm- 3:30pm,Principles of Macroeconomics,S, ,DIAM 142,25,25,18,Findlay    
EC134,C1,4,MWF,11:00am-11:50am,Principles of Macroeconomics,S, ,DIAM 122,5,5,18,Findlay    
EC134,C1,4,W, 3:30pm- 4:30pm,Principles of Macroeconomics,S, ,DIAM 341,5,5,18,Findlay    
EC134,D,4,MWF,12:00n -12:50pm,Principles of Macroeconomics,S, ,DIAM 122,21,21,18,Findlay    
EC134,D,4,W, 2:30pm- 3:30pm,Principles of Macroeconomics,S, ,DIAM 142,21,21,18,Findlay    
EC134,D1,4,MWF,12:00n -12:50pm,Principles of Macroeconomics,S, ,DIAM 122,8,8,18,Findlay    
EC134,D1,4,W, 3:30pm- 4:30pm,Principles of Macroeconomics,S, ,DIAM 341,8,8,18,Findlay    
EC134,E,4,TR, 9:30am-10:45am,Principles of Macroeconomics,S, ,MILL 014,30,30,18,Ellieroth  
EC212,A,4,MWF, 9:00am- 9:50am,Corporate Finance II,, ,DIAM 153,25,22,1,"Fan, Y     "
EC212,B,4,MWF,10:00am-10:50am,Corporate Finance II,, ,DIAM 153,25,22,1,"Fan, Y     "
EC214,A,4,MW, 2:30pm- 3:45pm,Economic Policy and Performance in Contemporary Latin America,W2,I ,DIAM 153,18,18,5,Franko     
EC223,A,4,MWF,10:00am-10:50am,Microeconomic Theory,, ,DIAM 122,29,30,12,Hubbard    
EC223,B,4,MWF,11:00am-11:50am,Microeconomic Theory,, ,DIAM 141,31,30,12,Hubbard    
EC224,A,4,TR, 1:00pm- 2:15pm,Macroeconomic Theory,, ,DIAM 122,28,30,15,"Lester, R  "
EC224,B,4,TR, 2:30pm- 3:45pm,Macroeconomic Theory,, ,DIAM 122,30,30,15,"Lester, R  "
EC231,A,4,MW, 1:00pm- 2:15pm,Environmental and Natural Resource Economics,, ,DIAM 141,30,30,8,Meredith   
EC231,B,4,MW, 2:30pm- 3:45pm,Environmental and Natural Resource Economics,, ,DIAM 122,29,30,8,Meredith   
EC231,C,4,MWF, 9:00am- 9:50am,Environmental and Natural Resource Economics,, ,REMOTE ,29,30,8,"Cook, A    "
EC231,D,4,MWF,10:00am-10:50am,Environmental and Natural Resource Economics,, ,REMOTE ,29,30,8,"Cook, A    "
EC235,A,4,TR, 9:30am-10:45am,Organizational Strategy and Economics,, ,DIAM 123,17,22,4,Downs      
EC237,A,4,TR, 1:00pm- 2:15pm,Experimental Economics,, ,REMOTE ,14,22,11,Giffin     
EC237,A,4,W, 2:30pm- 3:30pm,Experimental Economics,, ,DIAM 322,14,22,11,Giffin     
EC253,A,4,TR,11:00am-12:15pm,The American Dream and the American Worker,, ,DIAM 153,22,22,10,"Lester, R  "
EC293,A,4,T, 9:30am-10:45am,Research Methods and Statistics for Economics,, ,LOVE 100,45,44,4,Scharadin  
EC293,B,4,TR, 9:30am-10:45am,Research Methods and Statistics for Economics,, ,REMOTE ,25,24,4,Kwak       
EC293 L,A,,R, 9:30am-10:45am,Lab: Res Meth/Stat Econ,, ,DIAM 343,15,15, ,Scharadin  
EC293 L,B,,R,11:00am-12:15pm,Lab: Res Meth/Stat Econ,, ,DIAM 343,15,15, ,Scharadin  
EC293 L,C,,R, 1:00pm- 2:15pm,Lab: Res Meth/Stat Econ,, ,DIAM 343,15,14, ,Scharadin  
EC298,A,4,TR, 4:00pm- 5:15pm,Economics of Developing Countries,, ,REMOTE ,5,22,13,Novak      
EC313,A,4,TR, 2:30pm- 3:45pm,Behavioral Economics,, ,REMOTE ,21,22,6,Giffin     
EC318,A,4,MW, 4:00pm- 5:15pm,Economics of Health and Consumer Behavior,, ,REMOTE ,18,22,0,Novak      
EC343,A,4,MW,11:00am-12:15pm,Environment and Development,, ,DIAM 153,22,22,2,Meredith   
EC347,A,4,TR,11:00am-12:15pm,Computational Macroeconomics,, ,DIAM 322,15,22,10,Ellieroth  
EC357,A,4,MW, 1:00pm- 2:15pm,Poverty and Food Insecurity,, ,MILL 014,21,22,3,Scharadin  
EC379,A,4,MW, 1:00pm- 2:15pm,Game Theory,, ,DIAM 145,22,22,3,Hubbard    
EC393,A,4,MWF, 9:00am- 9:50am,Econometrics,, ,DIAM 141,24,22,12,Donihue    
EC393,B,4,MWF,10:00am-10:50am,Econometrics,, ,DIAM 141,26,22,12,Donihue    
EC452,A,1,F, 1:00pm- 2:00pm,Economics Research,, ,DIAM 342,10,12, ,Gunter     
EC475,A,4,T, 1:00pm- 3:30pm,Seminar: Health and Global Development,, ,DIAM 342,14,15,0,LaFave     
EC475,A,4,R, 1:00pm- 2:15pm,Seminar: Health and Global Development,, ,DIAM 341,14,15,0,LaFave     
EC478,A,4,M, 1:00pm- 3:30pm,Seminar: U.S. Social Safety Net,, ,DIAM 341,11,15,0,Gunter     
EC478,A,4,W, 1:00pm- 2:15pm,Seminar: U.S. Social Safety Net,, ,DIAM 341,11,15,0,Gunter     
ED201,A,4,TR, 1:00pm- 2:15pm,Education and Social Justice,S,U ,REMOTE ,24,20,0,Tappan     
ED217,A,4,MW,11:00am-12:15pm,Education Policy and Reform,, ,DIAM 123,20,20,0,Yoshizawa  
ED237,A,4,TR, 9:30am-10:45am,Democracy and Education,, ,KEYE 102,18,20,0,Murray     
ED317,A,4,MW, 1:00pm- 2:15pm,Boys to Men (See WG317),,U ,REMOTE ,0, , ,Tappan     
ED322,A,4,W, 1:00pm- 3:30pm,Social Class and Schooling,,U ,MILL 034,5,20,5,Howard     
ED324,A,4,TR,11:00am-12:15pm,Elite Schooling in Global Context,,I ,DIAM 123,16,20,10,Howard     
ED326,A,4,W, 7:00pm- 9:30pm,Collaborative Research in Privilege,,I ,DIAM 123,18,12,15,Howard     
ED343,A,2,,TBA,Collaborative Research on Trauma and Education,, ,REMOTE ,5,10,0,Tappan     
ED345,A,4,T, 1:00pm- 3:30pm,Reform and the Classroom,, ,DIAM 123,13,20,11,Yoshizawa  
ED351,A,1 to 3,,TBA,Practicum in Education,, , ,3,30, ,Proto      
ED398,A,4,M, 1:00pm- 3:30pm,"Disability, Race, and Special Education",, ,DAVI 201,6,15,0,McLaughlin 
ED433,A,4,M, 7:00pm- 9:30pm,Student Teaching Practicum,, ,DIAM 123,4,15,0,Proto      
ED494A,A,4,M, 7:00pm- 9:30pm,Senior Seminar in Creating Equitable Learning Environments,, ,DIAM 123,4,15,0,Proto      
ED494B,A,4,M, 7:00pm- 9:30pm,Senior Seminar in Professional Certification,, ,DIAM 123,4,15,0,Proto      
EN120Q,A,4,MWF,10:00am-10:50am,"Language, Thought, and Writing: Scenes of Displacement, Migration, and Exile",W1, ,LOVE 119,11,16, ,Shabangu   
EN120R,A,4,T, 1:00pm- 2:15pm,"Language, Thought, and Writing: How to Read a Beautiful Book",W1, ,REMOTE ,12,15,0,"Gibson, M  "
EN120R,A,4,R, 1:00pm- 2:15pm,"Language, Thought, and Writing: How to Read a Beautiful Book",W1, ,LOVE 212,12,15,0,"Gibson, M  "
EN141,A,4,MW, 1:00pm- 2:15pm,Beginning Playwriting (See TD141),A, , ,0, , ,Weinblatt  
EN178,A,4,MW,11:00am-12:15pm,"Language, Thought, and Writing: Introduction to Creative Writing",W1, ,REMOTE ,15,16, ,"White, A   "
EN200,A,4,MW,11:00am-12:15pm,Foundations of Literary Studies,L, ,LOVE 103,18,18,0,"Cook, M    "
EN200,B,4,TR, 9:30am-10:45am,Foundations of Literary Studies,L, ,DIAM 342,20,20,0,Stubbs     
EN214,A,4,MW, 1:00pm- 2:15pm,Tutoring Writing in Theory and Practice,, ,REMOTE ,20,20,0,Gherwash   
EN252,A,4,MW, 2:30pm- 3:45pm,History of International Cinema II (See CI252),A, , ,0, , ,Wurtzler   
EN252,A,4,T, 7:00pm-10:00pm,History of International Cinema II (See CI252),A, , ,0, , ,Wurtzler   
EN256,A,4,TR,11:00am-12:15pm,Studies in American Literary History: Civil War to the Present,L,U ,REMOTE ,22,25,0,Sibara     
EN267,A,4,MW, 2:30pm- 3:45pm,Introduction to Contemporary World Literature,L,I ,MILL 008,9,25,0,Shabangu   
EN271,A,4,TR, 9:30am-10:45am,Critical Theory,L, ,REMOTE ,18,18,0,Suchoff    
EN271,B,4,TR,11:00am-12:15pm,Critical Theory,L, ,LOVE 205,18,18,0,Hanlon     
EN278,A,4,MW,11:00am-12:15pm,Fiction Writing I,A, ,REMOTE ,15,15,0,Spark      
EN278,B,4,MW, 2:30pm- 3:45pm,Fiction Writing I,A, ,REMOTE ,15,15,0,Spark      
EN278,C,4,TR,11:00am-12:15pm,Fiction Writing I,A, ,LOVE 303,15,15,0,Arthurs    
EN279,A,4,MW, 2:30pm- 3:45pm,Poetry Writing I,A, ,REMOTE ,13,15,0,"White, A   "
EN279,B,4,T, 9:30am-10:45am,Poetry Writing I,A, ,DIAM 343,12,15,0,Giannelli  
EN279,B,4,R, 9:30am-10:45am,Poetry Writing I,A, ,REMOTE ,12,15,0,Giannelli  
EN280A,A,4,MW, 2:30pm- 3:45pm,Creative Nonfiction Writing I: Coming-of-Age in the Anthropocene,, ,DIAM 123,14,15,0,Burke      
EN298,A,4,MWF, 9:00am- 9:50am,Black Speculative Fiction,L,U ,REMOTE ,25,25,0,Plasencia  
EN310,A,4,,TBA,Professional Writing (See WP310),W2,U , ,0, , ,Schlachte  
EN312,A,4,MW, 1:00pm- 2:15pm,Death and Dying in the Middle Ages,L, ,LOVE 208,20,20,0,"Cook, M    "
EN313,A,4,TR,11:00am-12:15pm,Poetry and Power in the English Renaissance,L, ,REMOTE ,21,20,0,Sagaser    
EN333,A,4,T, 7:00pm- 9:30pm,Environmental Revolutions in American Literature and Culture,L, ,REMOTE ,18,20,0,Sibara     
EN337,A,4,MW, 1:00pm- 2:15pm,Climate Fiction,L, ,LOVE 119,21,20,0,Walker     
EN340,A,4,MWF,11:00am-11:50am,U.S. Protest Writing: Revolutionary War to the Black Panthers,L, ,REMOTE ,20,20,0,Plasencia  
EN359,A,4,TR, 9:30am-10:45am,Global Abolition Debates before 1833,L,I ,DIAM 341,8,19,0,Spampinato 
EN378A,A,4,TR, 2:30pm- 3:45pm,"Fiction Writing II: Mermaids, Zombies, Vampires",, ,LOVE 205,14,15,6,Arthurs    
EN379,A,4,T, 1:00pm- 2:15pm,Poetry Writing II: Studies in Voice,, ,LOVE 303,10,15,0,Giannelli  
EN379,A,4,R, 1:00pm- 2:15pm,Poetry Writing II: Studies in Voice,, ,REMOTE ,10,15,0,Giannelli  
EN380A,A,4,MW, 1:00pm- 2:15pm,Creative Nonfiction Writing: I to Other in Creative Nonfiction,A, ,DIAM 123,10,15,0,Burke      
EN398,A,4,TR, 1:00pm- 2:15pm,Staging Hawthorne and Melville,L, ,RUNN 203,9,16,0,Stubbs     
EN398B,A,2,T, 6:00pm- 7:15pm,Reading for Writers: A Journey Through the New Yorker,, ,LOVE 208,12,15,0,"Baker, N   "
EN493C,A,4,W, 1:00pm- 3:30pm,Seminar: James Joyce's <I>Ulysses</I> and Early Writings,L, ,REMOTE ,13,15,0,Suchoff    
EN493N,A,4,TR, 2:30pm- 3:45pm,Seminar: 17th-century Literature and the Natural World,L, ,REMOTE ,15,15,0,Sagaser    
ES118,A,4,MW,10:00am-10:50am,Environment and Society,, ,REMOTE ,79,60,0,"Bruesewitz Sullivan,L  Walker     "
ES118,A,4,T, 7:00pm- 7:50pm,Environment and Society,, ,REMOTE ,79,60,0,"Bruesewitz Sullivan,L  Walker     "
ES118 D,A,,F,10:00am-10:50am,Disc/Activity: Env & Soc,, ,DIAM 342,20,16, ,Bruesewitz 
ES118 D,B,,F,10:00am-10:50am,Disc/Activity: Env & Soc,, ,DIAM 341,19,16, ,"Sullivan,L "
ES118 D,C,,F,10:00am-10:50am,Disc/Activity: Env & Soc,, ,DIAM 343,20,16, ,Walker     
ES118 D,D,,F,10:00am-10:50am,Disc/Activity: Env & Soc,, ,REMOTE ,20,16, ,"Neal, B    "
ES218,A,4,MW,11:00am-11:50am,Exploratory Data Analysis in <I>R</I>,, ,DIAM 222,14,16,2,Gimond     
ES218,A,4,F, 1:00pm- 3:30pm,Exploratory Data Analysis in <I>R</I>,, ,DIAM 123,14,16,2,Gimond     
ES231,A,4,MW, 1:00pm- 2:15pm,Environmental and Natural Resource Economics (See EC231),, , ,0, , ,Meredith   
ES231,B,4,MW, 2:30pm- 3:45pm,Environmental and Natural Resource Economics (See EC231),, , ,0, , ,Meredith   
ES238,A,4,MWF,11:00am-11:50am,Renewable Energy Systems,, ,LOVE 213,23,26,2,"Bates, A   "
ES241,A,4,TR, 2:30pm- 3:45pm,Development and Environmental Issues in Contemporary China (See EA242),S,I , ,0, , ,Zhang      
ES244,A,4,TR, 9:30am-10:45am,Marine Communities,, ,REMOTE ,21,22,4,"Neal, B    "
ES261,A,4,MWF,12:00n -12:50pm,Chemistry of Aqueous Environments (See CH261),, , ,0, , ,King       
ES276,A,4,MWF,11:00am-11:50am,Global Change Ecology,, ,REMOTE ,19,18,2,"Neal, B    "
ES319,A,4,TR,11:00am-12:15pm,Conservation Biology,, ,DIAM 342,15,16,10,"Sullivan,L "
ES319,A,4,R, 1:00pm- 4:00pm,Conservation Biology,, ,DIAM 153,15,16,10,"Sullivan,L "
ES323,A,4,MWF, 9:00am- 9:50am,Sustainability Science: From Theory to Practice,S, ,DIAM 145,19,20,0,"Bates, A   "
ES333,A,4,T, 7:00pm- 9:30pm,Environmental Revolutions in American Literature and Culture (See EN333),L, ,REMOTE ,0, , ,Sibara     
ES337,A,4,MW, 1:00pm- 2:15pm,Climate Fiction (See EN337),L, , ,0, , ,Walker     
ES338,A,4,MWF,10:00am-10:50am,Forest Ecosystems,N, ,DIAM 123,9,16,7,"McDonough, "
ES338,A,4,R, 1:00pm- 4:00pm,Forest Ecosystems,N, ,OLIN 229,9,16,7,"McDonough, "
ES344,A,4,TR,11:00am-12:15pm,Marine Fisheries Management,, ,REMOTE ,16,16,10,McClenacha 
ES348,A,4,MW,11:00am-12:15pm,U.S. Environmental History (See HI348),H,U , ,0, , ,Jacobson   
ES356,A,4,MF, 9:00am- 9:50am,Aquatic Ecology,W2, ,REMOTE ,16,16,1,Bruesewitz Pearson     
ES356,A,4,W, 9:00am- 9:50am,Aquatic Ecology,W2, ,OLIN 019B,16,16,1,Bruesewitz Pearson     
ES356,A,4,T, 1:00pm- 4:00pm,Aquatic Ecology,W2, ,OLIN 229,16,16,1,Bruesewitz Pearson     
ES364,A,4,TR, 9:30am-10:45am,"Climate Change, Justice, and Health",, ,REMOTE ,18,18,4,Carlson    
ES368,A,4,TR,11:00am-12:15pm,Global Climate Policy,S, ,REMOTE ,16,16,0,"Robinson,S "
ES398A,A,4,TR, 9:30am-10:45am,Conservation Paleobiology,, ,REMOTE ,5,24,0,"McDonough, "
ES402,A,1,T, 7:00pm- 8:15pm,Environmental Studies Colloquium,, ,REMOTE ,48,60, ,Bruesewitz 
ES402,A,1,F,12:00n -12:50pm,Environmental Studies Colloquium,, ,REMOTE ,48,60, ,Bruesewitz 
FR125,A,4,MTWR,11:00am-11:50am,French I,, ,LOVE 207,16,18,16,Falantin   
FR126,A,4,MTWR, 9:00am- 9:50am,French II,, ,LOVE 212,13,18,16,Dionne     
FR126,B,4,MTWR,10:00am-10:50am,French II,, ,LOVE 212,13,18,16,Dionne     
FR127,A,4,MTWR, 9:00am- 9:50am,French III,, ,LOVE 202,12,18,16,Muzart     
FR127,B,4,MTWR,10:00am-10:50am,French III,, ,LOVE 202,17,18,16,Muzart     
FR128,A,4,MWF,12:00n -12:50pm,Cultural Encounters: Engaging with Literature and Media,L, ,REMOTE ,6,19,16,Mauguiere  
FR131,A,4,MW,11:00am-11:50am,Debating Social Issues,, ,LOVE 102,7,15,2,Niang      
FR131,A,4,F,11:00am-11:50am,Debating Social Issues,, ,REMOTE ,7,15,2,Niang      
FR224,A,4,TR, 1:00pm- 2:15pm,"French Studies Lab Project: Maine, Ecology, and Gender",, ,LOVE 302,7,15,0,Falantin   
FR234,A,1,W, 4:00pm- 4:50pm,Intensive Spoken French,, ,LOVE 307,7,19, ,Veniant    
FR237,A,4,MW, 1:00pm- 1:50pm,Francophone African Cinema,, ,LOVE 319,8,15,3,Niang      
FR237,A,4,F, 1:00pm- 1:50pm,Francophone African Cinema,, ,REMOTE ,8,15,3,Niang      
FR361,A,4,MW, 2:30pm- 3:45pm,"Creolization, Culture, and Society in the Indian Ocean Islands",,I ,REMOTE ,14,15,5,Mauguiere  
FR379,A,4,TR, 2:30pm- 3:45pm,Race and Gender in France,A,I ,LOVE 307,7,10,0,Brunetaux  
FR398,A,4,MW, 1:00pm- 2:15pm,"Time for Outrage! Disenfranchised Subjects, Political Struggles",L,I ,LOVE 102,8,15,3,Muzart     
FR493E,A,4,MW, 2:30pm- 3:45pm,"Seminar: Creolization, Culture, and Society in the Indian Ocean Islands",,I ,REMOTE ,0,5,0,Mauguiere  
FR493L,A,4,T, 2:30pm- 3:45pm,Seminar: Race and Gender in France,A,I ,LOVE 302,1,5,0,Brunetaux  
FR493L,A,4,R, 2:30pm- 3:45pm,Seminar: Race and Gender in France,A,I ,REMOTE ,1,5,0,Brunetaux  
FR493P,A,4,MW, 1:00pm- 2:15pm,"Seminar: Time for Outrage! Disenfranchised Subjects, Political Struggles",L,I ,LOVE 102,0,5,0,Muzart     
GE123,A,4,MWF, 9:00am- 9:50am,How to Build a Habitable Planet,"N,Lb", ,LOVE 100,36,36,1,"Sullivan,W "
GE123 L,A,,M, 1:00pm- 4:00pm,Lab: Habitable Planet,, ,MUDD 218,18,18, ,Rueger     
GE123 L,B,,T, 1:00pm- 4:00pm,Lab: Habitable Planet,, ,MUDD 218,18,18, ,"Sullivan,W "
GE129,A,4,MWF,10:00am-10:50am,The Water Planet,"N,Lb", ,LOVE 215,36,36,7,Ortiz      
GE129 L,A,,W, 1:00pm- 4:00pm,Lab: The Water Planet,, ,MUDD 218,18,18, ,Ortiz      
GE129 L,B,,R, 1:00pm- 4:00pm,Lab: The Water Planet,, ,MUDD 218,18,18, ,Ortiz      
GE228,A,4,TR, 9:30am-10:45am,Earth Materials,N, ,MUDD 221,12,12,4,Dunn       
GE228,A,4,T, 1:00pm- 4:00pm,Earth Materials,N, ,MUDD 221,12,12,4,Dunn       
GE351,A,4,MW,10:00am-10:50am,The Record of Life on Earth,, ,MUDD 103,12,12,7,Rueger     
GE351,A,4,F,10:00am-10:50am,The Record of Life on Earth,, ,REMOTE ,12,12,7,Rueger     
GE351,A,4,W, 1:00pm- 4:00pm,The Record of Life on Earth,, ,MUDD 103,12,12,7,Rueger     
GE391,A,1,F, 1:00pm- 2:00pm,Geology Seminar,, ,KEYE 105,26,30, ,"Sullivan,W "
GK112,A,4,MTWR,10:00am-10:50am,Intermediate Greek,, ,LOVE 211,4,15,7,Barrett    
GK298,A,4,TR, 2:30pm- 3:45pm,Intermediate Ancient Greek: Herodotus,L, ,REMOTE ,4,15,0,"Miller, K  "
GM126,A,4,TR, 9:00am- 9:50am,Elementary German II,, ,LOVE 207,9,20,1,Ellis      
GM126,A,4,MF, 9:00am- 9:50am,Elementary German II,, ,REMOTE ,9,20,1,Ellis      
GM126,B,4,TR,10:00am-10:50am,Elementary German II,, ,LOVE 207,7,20,1,Ellis      
GM126,B,4,MF,10:00am-10:50am,Elementary German II,, ,REMOTE ,7,20,1,Ellis      
GM128,A,4,MTRF, 9:00pm- 9:50am,Intermediate German II: Readings in Cultural Contexts,, ,REMOTE ,5,19,0,"Bradley, R "
GM130,A,1,R, 7:00pm- 7:50pm,Conversation Group,, ,LOVE 203,2,15, ,Siemann    
GM236,A,4,MW,11:00am-12:15pm,ConTexts in German Culture,, ,REMOTE ,5,15,0,"Bradley, R "
GM330,A,1,T, 7:00pm- 7:50pm,Current Topics,, ,LOVE 203,1,15, ,Siemann    
GM493B,A,4,R, 4:00pm- 6:30pm,Seminar: Readings in the 20th Century Novel,L, ,LOVE 450,5,15,0,Ellis      
GO111,A,4,MW, 1:00pm- 2:15pm,Introduction to American Government and Politics,S, ,DIAM 122,39,40,3,"Jacobs, N  "
GO111,B,4,TR, 9:30am-10:45am,Introduction to American Government and Politics,S, ,DIAM 122,35,40,4,Shea       
GO131,A,4,MWF, 9:00am- 9:50am,Introduction to International Relations,S, ,LOVE 215,31,40,1,Babik      
GO131,B,4,MW,11:00am-12:15pm,Introduction to International Relations,S, ,REMOTE ,39,40,2,Seay       
GO171,A,4,MW, 1:00pm- 2:15pm,Introduction to Political Theory,S,I ,REMOTE ,41,40,0,Corrado    
GO223,A,4,MWF,10:00am-10:50am,America and the World,H, ,LOVE 208,13,25,7,Babik      
GO227,A,4,MW,11:00am-12:15pm,Social Movements,,U ,AREY 005,25,25,0,Mayka      
GO236,A,4,TR, 1:00pm- 2:15pm,International Law and Politics of Human Rights,S, ,DIAM 141,24,25,11,Rodman     
GO238,A,4,TR, 7:00pm- 8:30pm,Politics of War Crime Tribunals,S, ,DIAM 141,19,25,9,Rodman     
GO251,A,4,MW,11:00am-12:15pm,Israelis and Palestinians: Conflict and Accommodation,S, ,REMOTE ,6,40,2,Denoeux    
GO253,A,4,TR, 9:30am-10:45am,Introduction to Latin American Politics,, ,DIAM 153,24,25,4,Mayka      
GO256,A,4,TR,11:00am-12:15pm,Introduction to East Asian Politics,S, ,REMOTE ,25,25,10,Hatch      
GO260,A,4,MWF,11:00am-11:50am,"9/11: Origins, Event, Aftermath",S, ,LOVE 208,22,25,2,Babik      
GO271,A,4,TR, 2:30pm- 3:45pm,Classical Political Theory,, ,DIAM 141,8,25,6,Reisert    
GO278,A,4,MW, 1:00pm- 2:15pm,United States and the Middle East,, ,REMOTE ,10,25,0,"Simon, Ste "
GO281,A,4,MWF, 9:00am- 9:50am,Concepts and Methods of Political Science Research,Q, ,MILL 008,23,24,1,"Jacobs, N  "
GO313,A,4,TR, 9:30am-10:45am,National Powers in American Constitutional Law,, ,DIAM 141,25,25,4,Reisert    
GO318,A,4,TR,11:00am-12:15pm,Money and Politics,, ,REMOTE ,25,25,0,Corrado    
GO358,A,4,MW, 2:30pm- 3:45pm,Comparative Arab Politics,, ,REMOTE ,6,25,5,Denoeux    
GO414A,A,4,M, 1:00pm- 3:30pm,Seminar: Ethics in Politics,, ,DIAM 342,18,16,0,Maisel     
GO414B,A,4,W, 1:00pm- 3:30pm,Seminar: Ethics in Politics,, ,DIAM 342,14,16,0,Maisel     
GO454,A,4,TR, 2:30pm- 3:45pm,"Seminar: Politics of Development: State, Society, and Markets",,I ,REMOTE ,16,16,0,Hatch      
GO455,A,4,M, 1:00pm- 3:30pm,Seminar: Conflict and Crisis in Africa,,I ,REMOTE ,16,16,0,Seay       
GS198,A,1,T, 6:00pm- 7:00pm,Incarceration and Human Rights: A Reading Group,, ,REMOTE ,25,20, ,Asch       Besteman   Dionne     ElShaarawi Gilkes     Plasencia  Ramos Flor  
