Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
MU093,A,,M, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (Orchestra)",, ,BIXL 219,10,25, ,Park       
MU093,B,,M, 4:00pm- 6:00pm,"Applied Music: Ensemble, Noncredit (Chorale)",, ,BIXL 178,5,25, ,Perry      
MU093,B,,T, 7:00pm- 9:00pm,"Applied Music: Ensemble, Noncredit (Chorale)",, ,BIXL 178,5,25, ,Perry      
MU093,C,,W, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Collegium)",, ,BIXL 178,8,25, ,Perry      
MU093,D,,T, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Wind Ensemble)",, ,BIXL 219,3,25, ,"Thomas, E  "
MU093,E,,R, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Jazz Band)",, ,BIXL 219,6,25, ,"Thomas, E  "
MU093,F,,T, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (African Drumming)",, ,BIXL 154,0,25, ,Benissan   
MU093,F,,R, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (African Drumming)",, ,BIXL 178,0,25, ,Benissan   
MU093,G,,,TBA,"Applied Music: Ensemble, Noncredit (Flute Choir)",, , ,3,25, ,Rabata     
MU093,H,,,TBA,"Applied Music: Ensemble, Noncredit (Guitar Ensemble)",, , ,6,25, ,Leighton   
MU093,I,,,TBA,"Applied Music: Ensemble, Noncredit (String Ensemble)",, , ,1,25, ,Park       
MU093,J,,,TBA,"Applied Music: Ensemble, Noncredit (Guitar Ensemble)",, , ,0,25, ,Dimow      
MU093,K,,,TBA,"Applied Music: Ensemble, Noncredit (Trumpet Ensemble)",, , ,4,25, ,Whitener   
MU093,L,,,TBA,"Applied Music: Ensemble, Noncredit (Piano Ensemble)",, , ,2,25, ,Funahashi  
MU093,M,,T, 4:00pm- 5:00pm,"Applied Music: Ensemble, Noncredit",, , ,0,25, ,"Morris, J  "
MU111,A,4,MWF,11:00am-11:50am,Introduction to Music,A, ,BIXL 178,29,60,5,Saunders   
MU182,A,4,TR, 9:30am-10:45am,Music Theory II,, ,BIXL 150,11,25,3,Nuss       
MU191,0,1 to 2,,TBA,Music Lessons: Credit,, , ,0,20, ,With Whom? 
MU193,A,1,M, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (Orchestra),, ,BIXL 219,10,25, ,Park       
MU193,B,1,M, 4:00pm- 6:00pm,Applied Music: Ensemble for Credit (Chorale),, ,BIXL 178,0,25, ,Perry      
MU193,B,1,T, 7:00pm- 9:00pm,Applied Music: Ensemble for Credit (Chorale),, ,BIXL 178,0,25, ,Perry      
MU193,C,1,W, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Collegium),, ,BIXL 178,6,25, ,Perry      
MU193,D,1,T, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Wind Ensemble),, ,BIXL 219,3,25, ,"Thomas, E  "
MU193,E,1,R, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Jazz Band),, ,BIXL 219,4,25, ,"Thomas, E  "
MU193,F,1,T, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (African Drumming),, ,BIXL 154,1,25, ,Benissan   
MU193,F,1,R, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (African Drumming),, ,BIXL 178,1,25, ,Benissan   
MU193,G,1,,TBA,Applied Music: Ensemble for Credit (Flute Choir),, , ,1,25, ,Rabata     
MU193,H,1,,TBA,Applied Music: Ensemble for Credit (Guitar Ensemble),, , ,4,25, ,Leighton   
MU193,I,1,,TBA,Applied Music: Ensemble for Credit (String Ensemble),, , ,0,25, ,Albert     
MU193,J,1,,TBA,Applied Music: Ensemble for Credit (Guitar Ensemble),, , ,0,25, ,Dimow      
MU193,K,1,,TBA,Applied Music: Ensemble for Credit (Trumpet Ensemble),, , ,1,25, ,Whitener   
MU193,L,1,,TBA,Applied Music: Ensemble for Credit (Piano Ensemble),, , ,2,25, ,Funahashi  
MU193,M,1,T, 4:00pm- 5:00pm,Applied Music: Ensemble for Credit (Musical Scenes Ensemble),, , ,0,25, ,"Morris, J  "
MU213,A,4,MW, 1:00pm- 2:15pm,Introduction to Computer Music,A, ,BIXL 226,15,10,0,Hallstrom  
MU222,A,4,W, 7:00pm- 9:30pm,Maine's Musical Soundscapes: Ethnography of Maine,A, ,BIXL 154,13,12,0,Zelensky   
MU234,A,4,MW, 2:30pm- 3:45pm,From Rockabilly Kings to Lady Gaga: A History of Rock 'n' Roll,A, ,BIXL 226,22,20,11,Zelensky   
MU242,A,4,MW, 2:30pm- 3:45pm,Music History II: High Baroque to the Dawn of Romanticism,, ,BIXL 150,1,25,2,Saunders   
MU261,A,4,TR,11:00am-12:15pm,Topics in Theater Performance: The Musical as Dramatic Literature (See TD261),A, , ,0, , ,Oldham     
MU262,A,4,TR, 9:30am-10:45am,"Music in Life, Music as Culture: Introduction to Ethnomusicology",A,I ,BIXL 102,12,12,0,Zelensky   
MU275,A,4,TR, 2:30pm- 3:45pm,"Cultured Tough Guys: Samurai Devotion, Music, Poetry, and Art",A,I ,LORI CHAP,29,30,14,Nuss       
MU282,A,4,MW,11:00am-12:15pm,Music Theory IV,, ,BIXL 226,4,18,5,Hallstrom  
PH145,A,4,MWF,11:00am-11:50am,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,44,48,13,Conover    
PH145,B,4,MWF,12:00n -12:50pm,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,25,48,13,Conover    
PH145 D,A,,M, 1:00pm- 1:50pm,Disc: Electromagnetism/Optics,, ,MUDD 311,17,24, ,Chakdar    
PH145 D,B,,M, 2:30pm- 3:20pm,Disc: Electromagnetism/Optics,, ,MUDD 311,16,24, ,Chakdar    
PH145 D,C,,T, 1:00pm- 1:50pm,Disc: Electromagnetism/Optics,, ,MUDD 311,21,24, ,Chakdar    
PH145 D,D,,T, 3:00pm- 3:50pm,Disc: Electromagnetism/Optics,, ,MUDD 311,15,24, ,Chakdar    
PH145 L,A,,T, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,17,18, ,Lessard    
PH145 L,B,,W, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,18,18, ,Bluhm      
PH145 L,C,,R, 9:00am-11:50am,Lab: Electromagnetism/Optics,, ,MUDD 322,16,18, ,Lessard    
PH145 L,D,,R, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,18,18, ,Chakdar    
PH242,A,4,MWF, 9:00am- 9:50am,Modern Physics II,, ,MUDD 405,21,24,4,Bluhm      
PH242,A,4,T, 1:00pm- 1:50pm,Modern Physics II,, ,MUDD 405,21,24,4,Bluhm      
PH242 L,A,,T, 2:00pm- 2:50pm,Lab: Modern Physics II,, ,MUDD 311,11,12, ,McCoy      
PH242 L,B,,T, 2:00pm- 2:50pm,Lab: Modern Physics II,, ,MUDD 311,10,12, ,Bluhm      
PH311,A,4,MTRF,10:00am-10:50am,Classical Mechanics,, ,MUDD 311,12,24,1,Chakdar    
PH312,A,4,MWRF, 1:00pm- 1:50pm,Physics of Fluids,, ,MUDD 405,14,24,6,McCoy      
PH342,A,4,TR, 2:30pm- 3:45pm,Galaxies and Cosmology (See AS342),, , ,0, , ,Kocevski   
PH402,A,1,M, 3:00pm- 4:00pm,Senior Physics and Astronomy Colloquium,, ,MUDD 405,21,24, ,Bluhm      McCoy       
PL113,A,4,MW, 1:00pm- 2:15pm,Central Philosophical Issues: On Being Human,S, ,LOVE 119,26,30,6,Sudan      
PL215,A,4,MW, 2:30pm- 3:45pm,Feminist Philosophies,S,U ,LOVE 207,23,25,0,Gordon     
PL216,A,4,TR, 9:30am-10:45am,Philosophy of Nature,, ,LOVE 119,25,25,0,Peterson   
PL232,A,4,MWF,10:00am-10:50am,History of Modern Philosophy,H, ,LOVE 119,24,25,1,Sudan      
PL258,A,4,MW,11:00am-12:15pm,Advanced Logic,, ,LOVE 246,15,25,5,Cohen      
PL274,A,4,MW,11:00am-12:15pm,Philosophy of Religion,S, ,LOVE 119,23,25,0,Behuniak   
PL277,A,1,,TBA,Reuman Reading Group,, , ,17,16, ,Cohen      
PL353,A,4,MW, 1:00pm- 2:15pm,Contemporary Analytic Philosophy,, ,LOVE 246,13,18,6,Cohen      
PL380A,A,4,TR,11:00am-12:15pm,Recent Continental Realisms,, ,LOVE 246,11,18,7,Peterson   
PL381,A,4,T, 1:00pm- 3:30pm,Philosophers in Focus: Plato,, ,LOVE 246,8,15,0,Gordon     
PL402,A,1,,TBA,Philosophy Colloquium II,, , ,10,18, ,Cohen      Gordon     Peterson    
PS111,A,4,MWF,10:00am-10:50am,Introduction to Psychology,S, ,LOVE 100,90,90,1,Buccigrssi Coane      Raag       Seto       Soto        
PS120B,A,4,MW, 1:00pm- 2:15pm,Memories and Memoirs,W1, ,LOVE 203,16,16, ,Coane      
PS215,A,4,T,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 301,26,25,10,Arterberry 
PS215,A,4,R,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 308,26,25,10,Arterberry 
PS215,B,4,T, 2:30pm- 3:45pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 301,24,25,10,Arterberry 
PS215,B,4,R, 2:30pm- 3:45pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 308,24,25,10,Arterberry 
PS215 L,A,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,16,20, ,ReidMcCart 
PS215 L,B,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,16,20, ,Seto       
PS215 L,C,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,18,20, ,Arterberry 
PS232,A,4,TR, 1:00pm- 2:15pm,Cognitive Psychology,, ,DAVI 301,35,35,9,Coane      
PS233,A,4,WF, 1:00pm- 2:15pm,Biological Basis of Behavior,, ,LOVE 205,37,35,6,Buccigrssi 
PS236,A,4,MWF, 9:00am- 9:50am,"Drugs, Brain, and Behavior",, ,DAVI 301,35,35,4,Yeterian   
PS253,A,4,TR, 9:30am-10:45am,Social Psychology,, ,DAVI 301,35,35,3,Seto       
PS254,A,4,MW,11:00am-12:15pm,Abnormal Psychology,, ,DAVI 301,35,35,5,Sheets     
PS339,A,4,TR, 1:00pm- 2:15pm,Seminar in Personality Psychology,W3, ,DAVI 307,10,10,0,Soto       
PS340,A,1,,TBA,Collaborative Research in Personality Psychology,, , ,10,10, ,Soto       
PS352C,A,4,MW, 2:30pm- 3:45pm,Seminar on Mood Disorders and Creativity: The Mad-Genius Debate,, ,DAVI 307,12,10,2,Sheets     
PS354,A,4,TR,11:00am-12:15pm,Seminar in Emerging Adulthood,, ,DAVI 307,12,10,0,Raag       
PS355,A,1,,TBA,Collaborative Research in Emerging Adulthood,, , ,12,10, ,Raag       
PS356,A,4,MW,11:00am-12:15pm,Seminar in Social Psychology and Health,W3, ,DAVI 307,10,10,5,ReidMcCart 
PS357,A,1,,TBA,Collaborative Research in Social Psychology and Health,, , ,10,10, ,ReidMcCart 
PS375,A,4,MW, 1:00pm- 2:15pm,Seminar: Human Neuropsychology,, ,DAVI 307,11,10,0,Yeterian   
PS420,A,3,W, 7:00pm- 9:30pm,Senior Integrative Seminar,, ,DAVI 301,22,21,0,Sheets     
PS420,A,3,F, 3:00pm- 4:00pm,Senior Integrative Seminar,, ,DAVI 301,22,21,0,Sheets     
RE111,A,4,TR, 2:30pm- 3:45pm,Religions of India,S, ,LOVE 205,28,30,0,Singh      
RE120B,A,4,TR, 1:00pm- 2:15pm,Religious Diversity in the Ancient Mediterranean,"H,W1",I ,LOVE 202,14,16, ,Jorgensen  
RE144,A,4,TR, 9:30am-10:45am,Introduction to the New Testament,L, ,LOVE 205,35,35,3,Jorgensen  
RE182,A,4,MW, 1:00pm- 2:15pm,"Jews, Judaism, and the Modern World",H,I ,LOVE 303,15,35,6,Freidenrch 
RE217,A,4,MW, 2:30pm- 3:45pm,Religion in the Americas,H, ,LOVE 303,14,25,2,"O'Neil, S  "
RE221,A,4,T, 1:00pm- 3:30pm,The Jews of Maine,H,U ,LOVE 344,3,14,0,Freidenrch 
RE231,A,4,R, 7:00pm- 9:30pm,Religious Life of Things,A, ,LOVE 344,12,15,0,Orzech     
RE246,A,4,MW,11:00am-12:15pm,Religion and Everyday Life in Muslim Societies (See AY246),,I , ,0, , ,Strohl     
RE263,A,4,TR,11:00am-12:15pm,Buddhism across East Asia (See EA263),L, , ,0, , ,Orzech     
RE319,A,4,W, 1:00pm- 3:30pm,Bollywood and Beyond: South Asian Religions through Film,L,I ,LOVE 344,13,12,0,Singh      
RE381,A,4,TR, 2:30pm- 3:45pm,Women and Gender in Islam (See HI381),H,I , ,0, , ,Turner     
RE398,A,4,M, 7:00pm- 9:30pm,"Health, Religion, and Ethics",, ,LOVE 344,14,14,10,"O'Neil, S  "
RU126,A,4,MTWR, 9:00am- 9:50am,Elementary Russian II,, ,LOVE 212,17,19,4,"Parker, Lu "
RU128,A,4,MTRF,12:00n -12:50pm,Intermediate Russian,, ,LOVE 212,4,19,17,Ansdell    
RU135,A,1,W,12:00n -12:50pm,Conversation Group,, ,LOVE 450,4,10, ,Nikiforova 
RU242,A,4,TR, 2:30pm- 3:45pm,Ethnic Wars and Peace in (Post-)Soviet Cinema (in English),A,I ,LOVE 307,8,25,14,Ansdell    
RU242,A,4,M, 7:00pm- 9:00pm,Ethnic Wars and Peace in (Post-)Soviet Cinema (in English),A,I ,LOVE 205,8,25,14,Ansdell    
RU326,A,4,MWF,10:00am-10:50am,Conversation and Composition,, ,LOVE 450,3,15,1,Ansdell    
RU335,A,1,,TBA,Conversation Group,, , ,4,10, ,Nikiforova 
RU428,A,4,MWF,10:00am-10:50am,The 20th-Century Russian Novel,L, ,LOVE 450,2,10,1,Ansdell    
SC110,A,4,MWF, 1:00pm- 1:50pm,Statistical Thinking,Q, ,LOVE 213,24,28,6,Viles      
SC212,A,4,MWF, 8:00am- 8:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,28,28,2,Viles      
SC212,B,4,MWF, 9:00am- 9:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,28,28,2,Viles      
SC212,C,4,MWF,10:00am-10:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,28,28,2,Scott      
SC212,D,4,MWF, 1:00pm- 1:50pm,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,28,28,2,Scott      
SC212 L,A,,W, 2:00pm- 2:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,28,28, ,Scott      
SC212 L,B,,W, 3:00pm- 3:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,27,28, ,Scott      
SC212 L,C,,R, 8:00am- 8:50am,Lab: Intro Stats/Data Sci,, ,DAVI 308,29,28, ,Viles      
SC212 L,D,,R, 9:00am- 9:50am,Lab: Intro Stats/Data Sci,, ,DAVI 308,28,28, ,Viles      
SC308,A,4,MWF,11:00am-11:50am,Topics in Psychometrics and Multivariate Statistics,, ,DAVI 201,17,28,0,O'Brien    
SC321,A,4,MWF,12:00n -12:50pm,Statistical Modeling,, ,DAVI 308,26,28,17,Scott      
SC382,A,4,MWF,10:00am-10:50am,Mathematical Statistics II: Inference,, ,DAVI 301,16,28,1,O'Brien    
SO131,A,4,TR,11:00am-12:15pm,Introduction to Sociology,S,U ,LOVE 100,41,35,7,Mayrl      
SO131,B,4,TR, 2:30pm- 3:45pm,Introduction to Sociology,S,U ,LOVE 100,36,35,7,Mayrl      
SO213,A,4,TR,11:00am-12:15pm,Schools and Society (See ED213),,U , ,0, , ,Howard     
SO222,A,4,MW,11:00am-12:15pm,Migration and Migrants in the United States,S, ,DIAM 243,20,20,5,Denier     
SO244,A,4,TR,11:00am-12:15pm,Urban Sociology in a Global Context,S, ,DIAM 221,18,20,7,"Perez, M   "
SO246,A,4,TR, 9:30am-10:45am,Starting a Business or Nonprofit? Lessons from Sociology,S, ,DIAM 221,19,20,3,Aviles     
SO249,A,4,TR, 1:00pm- 2:15pm,Life Sciences and Society,S, ,DIAM 221,20,20,9,Aviles     
SO271,A,4,MW, 2:30pm- 3:45pm,Introduction to Sociological Research Methods,Q, ,DIAM 221,8,18,2,Denier     
SO298A,A,4,MW, 1:00pm- 2:15pm,"Gender, Work, and Family",S, ,DIAM 221,16,20,6,Kesler     
SO298B,A,4,MW, 2:30pm- 3:45pm,Social Policy and Inequality,S, ,DIAM 243,13,20,2,Kesler     
SO322,A,4,M, 1:00pm- 3:30pm,Social Class and Schooling (See ED322),,U , ,0, , ,Howard     
SO359,A,4,T, 1:00pm- 3:30pm,Sociologies of Slavery and Slave Communities in the United States,S,U ,DIAM 243,14,20,9,Gilkes     
SO364,A,4,MW,11:00am-12:15pm,Policing the American City,S, ,DIAM 221,20,20,5,Gross      
SO366,A,4,MW, 1:00pm- 2:15pm,American Class Structure,S, ,DIAM 342,13,20,6,Gross      
SP126,A,4,MTWR, 8:00am- 8:50am,Elementary Spanish II,, ,LOVE 103,14,19,16,Lavender   
SP126,B,4,MTWR, 9:00am- 9:50am,Elementary Spanish II,, ,LOVE 202,12,19,16,Mercado    
SP126,C1,4,MTWR,10:00am-10:50am,Elementary Spanish II,, ,LOVE 102,12,19,16,Allbritton 
SP126,C2,4,MTWR,10:00am-10:50am,Elementary Spanish II,, ,LOVE 202,13,19,16,GarciaPinr 
SP126,D,4,MTWR,11:00am-11:50am,Elementary Spanish II,, ,LOVE 202,17,19,16,GarciaPinr 
SP127,A,4,MTWR, 8:00am- 8:50am,Intermediate Spanish I,, ,LOVE 212,12,19,16,"White, B   "
SP127,B,4,MTWR,10:00am-10:50am,Intermediate Spanish I,, ,LOVE 211,17,19,16,Lavender   
SP127,C1,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,LOVE 211,13,19,16,Lavender   
SP127,C2,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,LOVE 212,12,19,16,Mercado    
SP127,D,4,MTWR,12:00n -12:50pm,Intermediate Spanish I,, ,LOVE 103,14,19,16,"Martinez,M "
SP128,A,4,MW, 1:00pm- 2:15pm,Intermediate Spanish II,, ,LOVE 318,8,15,16,"White, B   "
SP128,B,4,TR, 9:30am-10:45am,Intermediate Spanish II,, ,LOVE 318,9,15,0,Millones   
SP128,C,4,TR,11:00am-12:15pm,Intermediate Spanish II,, ,LOVE 207,6,15,16,"White, B   "
SP131,A,4,TR, 9:30am-10:45am,Conversation and Composition,, ,LOVE 307,8,15,0,Bollo      
SP131,B,4,TR,11:00am-12:15pm,Conversation and Composition,, ,LOVE 307,10,15,0,Savo       
SP135,A,4,MW, 2:30pm- 3:45pm,Introduction to Literary Analysis,L, ,LOVE 211,16,15,0,Savo       
SP135,B,4,TR,11:00am-12:15pm,Introduction to Literary Analysis,L, ,LOVE 301,14,15,0,Millones   
SP231,A,4,MTWR,10:00am-10:50am,Advanced Spanish,, ,LOVE 302,11,15,1,Olivares   
SP231,B,4,MTWR,11:00am-11:50am,Advanced Spanish,, ,LOVE 103,8,15,5,Bollo      
SP298A,A,4,MW, 2:30pm- 3:45pm,Becoming Vulnerable in Early Modern Spain,L,I ,LOVE 301,14,15,0,GarciaPinr 
SP298B,A,4,TR, 2:30pm- 3:45pm,Latinx and Chicana Feminisms,L,U ,LOVE 301,14,15,0,"Martinez,M "
SP338,A,4,TR, 1:00pm- 2:15pm,The Diasporic Imagination: Cubans beyond Cuba,L, ,LOVE 301,15,15,0,Olivares   
SP493,A,4,MW, 1:00pm- 2:15pm,Seminar: Queer Spain,, ,LOVE 301,8,15,0,Allbritton 
ST112,A,4,M, 2:30pm- 3:45pm,"Science, Technology, and Society",S, ,MILL 014,16,16,0,Fleming    
ST112,A,4,W, 2:30pm- 3:45pm,"Science, Technology, and Society",S, ,DIAM 242,16,16,0,Fleming    
ST112W,A,4,M, 2:30pm- 3:45pm,"Science, Technology, and Society (Writing-intensive)","S,W1", ,MILL 014,15,16, ,Fleming    
ST112W,A,4,W, 1:00pm- 2:15pm,"Science, Technology, and Society (Writing-intensive)","S,W1", ,DIAM 242,15,16, ,Fleming    
ST120A,A,4,MWF, 9:00am- 9:50am,Information Before and After Google: Impacts and Technologies,W1, ,DIAM 242,15,16, ,Kugelmeyer 
ST213,A,4,MW, 1:00pm- 2:15pm,Introduction to Computer Music (See MU213),A, , ,0, , ,Hallstrom  
ST216,A,4,TR, 9:30am- 1:45am,Philosophy of Nature (See PL216),, , ,0, , ,Peterson   
ST233,A,4,WF, 1:00pm- 2:15pm,Biological Basis of Behavior (See PS233),, , ,0, , ,Buccigrssi 
ST248,A,4,TR,11:00am-12:15pm,"Nuclear Visions, Environmental Realities (See HI248)",H,I , ,0, ,0,Josephson  
ST249,A,4,TR, 1:00pm- 2:15pm,Life Sciences and Society (See SO249),S, , ,0, , ,Aviles     
ST263,A,4,TR, 2:30pm- 3:45pm,Weird Fictions (in English) (See GM263),L, , ,0, , ,Ellis      
ST486,A,4,,TBA,Senior Project: The Craft of Research,, ,DIAM 242,5,16,0,Fleming    
TD115B,A,2,M, 2:00pm- 4:00pm,Theater Technique Lab: An Actor Prepares,, ,RUNN GRRM,12,15,0,Weinblatt  
TD116B,A,2,TR,11:00am-12:30pm,Ballet Forms Technique Lab: Intermediate,, ,RUNN 201,9,15,0,Patterson  
TD117A,A,2,MW,11:00am-12:30pm,Contemporary Dance Technique Lab: Beginning/Partnering,, ,RUNN 201,9,15,0,Kloppenbrg 
TD135,A,4,TR,11:00am-12:15pm,Introduction to Design,A, ,RUNN 203,16,16,7,Thurston   
TD139,A,4,M, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,3,4,0,Ervin      
TD139,B,4,T, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,C,4,R, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD164,A,1,,TBA,Applied Performance/Production,, , ,19,25, ,Thurston   
TD226,A,4,MWF,10:00am-10:50am,Performance History II,L, ,RUNN 110,14,15,1,Oldham     
TD239,A,4,W, 1:00pm- 4:00pm,Stagecraft II,, ,RUNN SHOP,0,4,0,Ervin      
TD258,A,4,M, 6:00pm- 9:00pm,Improvisational Practices in Dance,A, ,RUNN 201,8,12,0,Kloppenbrg 
TD261,A,4,TR,11:00am-12:15pm,Topics in Performance: The Musical as Dramatic Literature,A, ,BIXL 150,22,20,7,Oldham     
TD264D,A,2,MTWR, 7:00pm-10:00pm,Applied Performance/Production: <I>The Wonderful World of Dissocia</I>,, ,RUNN THTR,18,25, ,Oldham     
TD264E,A,2,,TBA,Applied Performance/Production: <I>How to Start Over</I>,, ,RUNN B08,13,25, ,Bercovici  
TD264F,A,2,,TBA,Applied Performance/Production: <I>Quicksand: A Dance Concert</I>,, ,RUNN 201,11,25, ,Kloppenbrg 
TD271,A,4,TR, 1:00pm- 2:50pm,Acting II: The Psycho-Physical,, ,RUNN SMIT,3,14,0,Bercovici  
TD339,A,4,F, 1:00pm- 4:00pm,Stagecraft III,, ,RUNN SHOP,0,4,0,Ervin      
TD361,A,4,MW, 1:00pm- 2:50pm,Directing II: Vision and Pedagogy,, ,RUNN SMIT,8,12,0,Bercovici  
TD493,A,4,F, 1:30pm- 4:00pm,Senior Seminar,, ,RUNN 110,7,10,0,Thurston   
WG201,A,4,MW,11:00am-12:15pm,"Introduction to Women's, Gender, and Sexuality Studies",,U ,LOVE 319,21,20,0,"Thomas, S  "
WG232,A,4,TR,11:00am-12:15pm,Queer Identities and Politics,,U ,LOVE 319,22,25,0,Arellano   
WG317,A,4,TR, 1:00pm- 2:15pm,Boys to Men,,U ,DIAM 123,28,20,0,Tappan     
WG343,A,4,MW, 1:00pm- 2:15pm,Native and Postcolonial Feminisms,,I ,MILL 241,7,20,0,"Thomas, S  "
WG493,A,4,T, 1:00pm- 3:30pm,"Seminar: Identity Formation, Social Movement, and Gender",, ,MILL 241,5,15,0,Arellano   
WP112,A,1,,TBA,Writers' Workshop,, , ,21,20, ,Harrington Sheriff     
WP115A,A,4,MW,11:00am-12:15pm,"First-Year Writing: Rhetoric, Writing, and Social Change",W1, ,LOVE 302,15,16, ,Sheriff    
WP115C,A,4,TR, 9:30am-10:45am,First-Year Writing: Reimagining  the Essay,W1, ,MILL 319,16,16, ,Ketner     
WP115D,A,4,MWF, 9:00am- 9:50am,First-Year Writing: Food for Thought,W1, ,MILL 319,16,16, ,Stokes     
WP115D,B,4,MWF,10:00am-10:50am,First-Year Writing: Food for Thought,W1, ,MILL 319,16,16, ,Stokes     
WP115E,A,4,MW, 1:00pm- 2:15pm,First-Year Writing: Writing through the Multicultural Lens,W1, ,MILL 008,15,16, ,Gherwash   
WP115H,A,4,MW, 1:00pm- 2:15pm,First-Year Writing: Writing about Writing,W1, ,LOVE 102,14,16, ,Hancock    
WP120A,A,4,TR, 1:00pm- 2:15pm,"Language, Thought, and Writing: Literary Conversations",W1, ,LOVE 102,16,16, ,Ketner     
