 dat ,name,college,pos,height,weight,wonderlic,40yards,bench,leap,jump,shuttle,3cone
2003,Ben Sobieski,Iowa,OG,77,307,NA,5,18,30,109,4.49,7.7
2003,Jamil Soriano,Harvard,OG,76,317,NA,5.48,NA,27.5,103,5.08,8.54
2003,Jake Sprague,Wisconsin,DT,74,274,NA,*4.97,26,NA,,,
2003,Brian St. Pierre,Boston College,QB,75,218,27,4.82,NA,30,106,,
2003,Eric Steinbach,Iowa,OG,78,297,NA,4.96,NA,36,119,4.42,7.36
2003,Jon Stinchcomb,Georgia,OT,77,302,NA,4.99,32,35,115,4.62,7.83
2003,Erick Streelman,Nevada,TE,77,248,NA,5.06,9,30,109,4.4,7.59
2003,Donald Strickland,Colorado,CB,70,187,NA,4.53,16,35.5,121,4.04,6.98
2003,Johnathan Sullivan,Georgia,DT,75,313,NA,5.1,NA,NA,,,
2003,Scott Tercero,California,OG,76,303,NA,5.23,25,28.5,103,4.51,7.81
2003,Tony Terrell,UNLV,OG,75,334,NA,5.48,25,25.5,94,5,8.62
2003,Ray Thomas,Wake Forest,TE,77,248,NA,5.01,17,31,113,4.53,7.47
2003,Chaun Thompson,West Texas A&M,OLB,74,240,NA,4.58,29,35.5,123,4.22,7.01
2003,Charles Tillman,Louisiana-Lafayette,CB,73,207,NA,4.49,12,40,131,3.89,7.05
2003,Pisa Tinoisamoa,Hawaii,OLB,73,231,NA,4.65,19,34.5,111,4.07,6.97
2003,LaBrandon Toefield,Louisiana State,RB,71,233,NA,*4.60,19,NA,,,
2003,J.R. Tolver,San Diego State,WR,73,202,NA,4.67,NA,36,119,4.23,6.99
2003,Marcus Trufant,Washington State,CB,71,199,NA,4.38,11,39,127,4.32,6.87
2003,B.J. Tucker,Wisconsin,CB,71,188,NA,4.34,16,35,123,4.2,7.25
2003,Torrin Tucker,Southern Mississippi,OG,78,328,NA,5.35,NA,30,103,4.97,8.39
2003,Demetrin Veal,Tennessee,DE,74,288,NA,5.24,26,NA,111,,
2003,Bobby Wade,Arizona,WR,70,193,NA,4.66,NA,34.5,115,4.11,7.01
2003,Aaron Walker,Florida,TE,78,252,NA,4.72,24,33.5,115,4.3,7.57
2003,Seneca Wallace,Iowa State,QB,73,196,12,4.56,NA,38,127,4.14,6.98
2003,Matt Walters,Miami,DE,77,272,NA,*4.90,30,NA,,,
2003,Shane Walton,Notre Dame,CB,71,184,NA,4.67,11,31,109,4.29,7.05
2003,Seth Wand,Northwest Missouri State,OT,79,325,NA,5.14,20,31.5,107,4.5,7.61
2003,Kevin Ware,Washington,TE,75,256,NA,4.79,22,34,110,4.47,7.52
2003,Ty Warren,Texas A&M,DT,77,307,NA,*5.10,27,NA,,,
2003,Clifton Washburn,Citadel,DE,77,275,NA,5.03,22,27,109,4.82,8.59
2003,Derek Watson,South Carolina,RB,73,212,NA,4.63,15,34,114,4.2,7.35
2003,Derrick Watson,South Carolina,RB,73,212,NA,4.63,15,34,114,4.2,7.35
2003,Dennis Weathersby,Oregon State,CB,73,204,NA,4.38,9,38,125,4.13,7.14
2003,Reggie Wells,Clarion,OT,75,300,NA,5.16,23,29,104,4.56,8.35
2003,DeWayne White,Louisville,DE,74,273,NA,4.76,22,33,112,4.32,7.22
2003,Keyon Whiteside,Tennessee,ILB,73,229,NA,4.8,27,29,111,4.34,7.32
2003,Taylor Whitley,Texas A&M,OG,76,321,NA,5.18,28,30,106,4.58,7.95
2003,Jimmy Wilkerson,Oklahoma,DE,75,271,NA,4.91,29,34.5,114,4.4,7.45
2003,Andrew Williams,Miami,DE,74,263,NA,4.7,29,32,113,4.47,7.53
2003,Brett Williams,Florida State,OT,77,321,NA,5.25,NA,27.5,99,5.01,8.57
2003,Kevin Williams,Oklahoma State,DE,77,304,NA,4.81,23,30,112,5.04,7.66
2003,Todd Williams,Florida State,OT,77,340,NA,5.08,27,32.5,108,4.54,8.06
2003,Eugene Wilson,Illinois,CB,71,192,NA,4.48,15,38,122,4.05,7.18
2003,Jason Witten,Tennessee,TE,78,264,NA,*4.65,25,31,,,
2003,Juston Wood,Portland State (OR),QB,73,207,30,4.78,NA,32.5,113,4.16,7.14
2003,Andre Woolfolk,Oklahoma,CB,74,197,NA,4.47,10,35.5,128,3.96,6.78
2003,George Wrighster,Oregon,TE,74,249,NA,*4.89,16,34.5,115,,7.24
2003,Thomas Wright,Michigan State,SS,74,201,NA,4.76,13,36,114,4.41,7.42
2003,Walter Young,Illinois,WR,77,214,NA,4.54,NA,39,121,4.25,6.9
2003,Doug Zeigler,Mississippi,TE,76,257,NA,*4.70,20,NA,,,
2002,Jonathan Adams,Arkansas State,RB,73,219,NA,4.58,15,36.5,120,4.31,6.97
2002,P.J. Alexander,Syracuse,OG,76,299,NA,5.38,NA,29.5,102,4.73,7.9
2002,Brian Allen,Stanford,RB,69,209,NA,4.46,19,33,112,4.08,6.9
2002,James Allen,Oregon State,OLB,75,240,NA,4.62,24,38,126,4.21,7.59
2002,Jeremy Allen,Iowa,FB,73,241,NA,4.59,17,38,126,4.49,7.06
2002,Matt Anderle,Minnesota,OT,78,327,NA,5.5,26,29,104,4.8,7.99
2002,Damien Anderson,Northwestern,RB,71,211,NA,4.56,27,33.5,112,4.02,6.93
2002,Marques Anderson,UCLA,SS,71,213,NA,4.5,18,39.5,127,,
2002,Mark Anelli,Wisconsin,TE,76,262,NA,*4.80,18,NA,,,
2002,Akin Ayodele,Purdue,OLB,74,257,NA,4.81,26,35,121,4.12,7
2002,Chris Baker,Michigan State,TE,75,258,NA,4.81,18,35,112,,6.95
2002,Jason Ball,New Hampshire,C,74,301,NA,5.41,27,29,94,4.73,7.87
2002,Clenton Ballard,Texas State,DT,75,313,NA,5.18,24,26.5,93,4.64,7.47
2002,Mike Banks,Iowa State,TE,76,260,NA,4.84,NA,31.5,104,,
2002,Justin Bannan,Colorado,DT,75,300,NA,5,24,29,99,4.24,7.31
2002,Kevin Barry,Arizona,OG,76,325,NA,5.34,24,28.5,108,4.73,8.34
2002,Will Bartholomew,Tennessee,FB,73,246,NA,4.68,35,38,119,4.09,6.85
2002,Rashad Bauman,Oregon,CB,68,186,NA,4.44,10,39,118,,
2002,Jarrod Baxter,New Mexico,FB,73,245,NA,4.7,23,32.5,116,4.27,7.1
2002,Chad Beasley,Virginia Tech,DT,78,303,NA,5.15,27,31.5,104,4.6,7.75
2002,Tony Beckham,Wisconsin-Stout,CB,73,195,NA,4.37,15,34.5,121,4.3,7.12
2002,Kevin Bentley,Northwestern,OLB,73,243,NA,4.68,23,39,120,3.83,6.71
2002,LeCharles Bentley,Ohio State,C,75,299,NA,5.19,NA,25.5,103,4.54,7.85
2002,Rocky Bernard,Texas A&M,DT,76,294,NA,4.96,30,33,108,4.41,7.43
2002,Ladell Betts,Iowa,RB,71,220,NA,4.62,23,38,116,4.06,7.06
2002,Martin Bibla,Miami,OG,76,306,NA,*5.08,35,NA,,,
2002,Terreal Bierria,Georgia,FS,75,216,NA,4.61,18,36,130,4.1,6.93
2002,Dwayne Blakley,Missouri,TE,77,256,NA,4.96,21,32.5,107,4.29,7.33
2002,Rocky Boiman,Notre Dame,OLB,76,242,NA,4.6,17,35,122,4.05,6.86
2002,Bruce Branch,Penn State,CB,71,192,NA,4.53,NA,35,119,4.47,7.12
2002,Deion Branch,Louisville,WR,69,191,NA,4.47,NA,36,117,3.76,6.71
2002,Sam Brandon,UNLV,FS,74,199,NA,4.66,NA,36.5,127,,
2002,Jack Brewer,Minnesota,FS,73,194,NA,4.59,12,37,122,4.24,6.9
2002,Raheem Brock,Temple,DE,76,257,NA,4.93,25,34,115,4.23,7.09
2002,Sheldon Brown,South Carolina,CB,70,196,NA,4.47,15,36.5,120,4.24,7
2002,Antonio Bryant,Pittsburgh,WR,73,188,NA,4.57,NA,37,121,,
2002,Courtland Bullard,Ohio State,OLB,75,234,NA,4.69,NA,36.5,123,4.28,6.99
2002,Joe Burns,Georgia,RB,69,213,NA,4.81,21,31,105,,
2002,Jamie Burrow,Nebraska,ILB,73,249,NA,4.83,18,30.5,102,4.21,7.28
2002,Reche Caldwell,Florida,WR,73,194,NA,*4.53,NA,41.5,130,4.1,7
2002,Rocky Calmus,Oklahoma,OLB,75,243,NA,*4.69,16,NA,,,
2002,Kelly Campbell,Georgia Tech,WR,70,171,NA,4.48,NA,NA,,,
2002,Pete Campion,North Dakota State,OG,76,307,NA,5.26,30,25.5,88,4.81,7.96
2002,David Carr,Fresno State,QB,76,223,24,*4.67,NA,35,108,4.28,7.05
2002,Demontray Carter,Troy,RB,70,191,NA,4.52,16,33,120,4.36,7.38
2002,Tim Carter,Auburn,WR,73,190,NA,4.32,NA,39,126,3.93,6.68
2002,Rock Cartwright,Kansas State,RB,68,237,NA,4.47,30,35,116,4.25,7.18
2002,Terry Charles,Portland State (OR),WR,75,207,NA,4.52,NA,36.5,122,4.09,7.02
2002,Jermaine Chatman,Arizona,CB,71,185,NA,4.55,NA,35.5,121,,
2002,Kenyon Coleman,UCLA,DE,77,284,NA,*4.97,32,NA,,,
2002,Reggie Coleman,Tennessee,OT,77,301,NA,5.23,NA,29,103,4.88,7.84
2002,Michael Collins,Wake Forest,OT,78,300,NA,5.54,32,25.5,104,4.98,8.62
2002,Mike Collins,Ohio State,DT,75,298,NA,5.03,31,31.5,105,4.46,7.52
2002,Marc Colombo,Boston College,OT,80,313,NA,5.27,30,29.5,101,4.6,7.65
2002,Joe Cooper,Ohio State,OLB,73,233,NA,4.95,17,32,111,4.46,7.47
2002,Keyuo Craver,Nebraska,CB,71,201,NA,4.62,13,31,123,,
2002,Eric Crouch,Nebraska,RB,73,195,NA,4.47,NA,36,112,4.02,6.87
2002,Alonzo Cunningham,Iowa,OG,76,316,NA,5.46,NA,24,98,4.73,8.52
2002,Ronald Curry,North Carolina,QB,74,220,22,4.59,NA,35,115,4.11,7.06
2002,Kevin Curtis,Texas Tech,FS,74,212,NA,4.53,24,37.5,124,3.88,6.75
2002,Rohan Davey,Louisiana State,QB,74,245,17,*4.74,NA,25.5,,,
2002,Andra Davis,Florida,ILB,73,244,NA,*4.77,20,31.5,112,,
2002,Andre' Davis,Virginia Tech,WR,74,194,NA,4.42,NA,39.5,123,4.1,6.77
2002,Dorsett Davis,Mississippi State,DT,77,304,NA,5,30,31,109,4.67,7.93
2002,Dan Dawson,Rice,SS,73,219,NA,4.57,24,38,124,4,6.75
2002,Konrad Dean,Akron,OG,76,333,NA,5.57,30,27.5,97,4.97,8.37
2002,Ryan Denney,BYU,DE,79,276,NA,4.86,36,33,107,4.25,7.18
2002,Kori Dickerson,Southern California,FB,76,240,NA,4.75,22,34,116,4.51,7.34
2002,Brandon Doman,BYU,QB,74,210,27,4.81,NA,32.5,106,4.08,6.9
2002,Howard Duncan,Oklahoma,OG,76,324,NA,5.44,22,28.5,101,4.69,8.31
2002,Nate Dwyer,Kansas,DT,75,313,NA,5.1,27,31,103,4.41,7.56
2002,Omar Easy,Penn State,FB,73,244,NA,4.53,21,40,123,4.12,7.25
2002,Andy Eby,Kansas State,C,76,300,NA,5.1,28,29,103,4.55,7.46
2002,Steve Edwards,Central Florida,OG,77,355,NA,5.5,20,23,94,5.15,8.37
2002,Justin Ena,BYU,ILB,75,247,NA,*4.71,20,34,116,4.11,6.76
2002,RJ English,Pittsburgh,WR,74,211,NA,4.63,NA,37.5,121,4.11,7.03
2002,Demarcus Faggins,Kansas State,CB,71,178,NA,4.57,3,36.5,121,3.92,6.64
2002,Randy Fasani,Stanford,QB,76,224,25,4.77,NA,31.5,106,3.87,6.75
2002,Trev Faulk,Louisiana State,ILB,75,241,NA,4.9,NA,32,116,,
2002,Levar Fisher,North Carolina State,OLB,73,233,NA,4.67,NA,31,110,,7.3
2002,Tony Fisher,Notre Dame,RB,74,226,NA,4.66,21,41.5,126,4.13,7
2002,Delvon Flowers,Arizona State,RB,73,200,NA,4.67,15,35.5,117,,
2002,LittleJohn Flowers,Michigan State,RB,73,214,NA,4.73,19,34,110,4.08,7.09
2002,Toniu Fonoti,Nebraska,OG,76,349,NA,5.49,32,28.5,97,4.81,8.12
2002,Larry Foote,Michigan,OLB,73,231,NA,4.83,24,30,,4.41,7.18
2002,Lonnie Ford,Southern California,DE,75,261,NA,4.77,22,37.5,112,4.28,7.12
2002,Willie Ford,Syracuse,CB,74,195,NA,4.57,10,34,117,4.33,7.25
2002,DeShaun Foster,UCLA,RB,73,222,NA,4.57,20,35.5,119,4.16,6.82
2002,Melvin Fowler,Maryland,C,75,300,NA,5.46,32,27,99,4.6,7.51
2002,Eddie Freeman,Alabama-Birmingham,DT,77,310,NA,4.91,32,34.5,111,4.81,7.85
2002,Dwight Freeney,Syracuse,DE,73,266,NA,*4.48,28,NA,,,
2002,Scott Fujita,California,OLB,78,248,NA,4.64,20,42,122,4.21,7.09
2002,Jabar Gaffney,Florida,WR,75,193,NA,*4.56,NA,NA,,4.06,6.87
2002,Paris Gaines,Fresno State,FB,73,228,NA,*4.67,14,NA,,,
2002,David Garrard,East Carolina,QB,74,235,14,4.82,NA,33.5,111,4.26,7.35
2002,David Givens,Notre Dame,WR,73,217,NA,4.56,NA,40.5,126,4.13,6.82
2002,LaVar Glover,Cincinnati,CB,70,177,NA,4.59,11,37,117,4.29,7.18
2002,Jonathan Goodwin,Michigan,OG,75,318,NA,5.13,NA,NA,,,
2002,Lamar Gordon,North Dakota State,RB,73,214,NA,4.55,16,34,119,,
2002,Daniel Graham,Colorado,TE,75,248,NA,*4.64,NA,36,118,,
2002,Charles Grant,Georgia,DE,75,282,NA,*4.69,24,31,118,4.39,7.69
2002,Bobby Gray,Louisiana Tech,SS,73,209,NA,*4.66,24,NA,112,,
2002,Jarvis Green,Louisiana State,DE,75,272,NA,4.87,NA,31,109,4.25,7.52
2002,William Green,Boston College,RB,73,221,NA,4.6,27,42,121,,
2002,Andre Gurode,Colorado,OG,77,316,NA,5.34,NA,30.5,100,5.05,8.15
2002,Sean Guthrie,Boston College,DE,76,269,NA,4.88,28,NA,,,
2002,Carlos Hall,Arkansas,DE,76,259,NA,4.67,20,40,129,4.19,6.97
2002,Joe Hall,Kansas State,FB,73,293,NA,4.97,22,28,107,,
2002,Ryan Hannam,Northern Iowa,TE,75,251,NA,4.69,18,30.5,113,4.21,7.07
2002,Alan Harper,Fresno State,DT,74,295,NA,5.27,NA,30.5,104,4.64,
2002,Joey Harrington,Oregon,QB,76,215,32,4.89,NA,32,112,4.21,7
2002,Napoleon Harris,Northwestern,OLB,75,253,NA,4.55,27,34,115,4.44,7.15
2002,Quentin Harris,Syracuse,FS,73,216,NA,4.61,14,36.5,120,4.34,7.59
2002,Tyreo Harrison,Notre Dame,ILB,74,238,NA,4.87,NA,40,118,,7.24
2002,Herb Haygood,Michigan State,WR,73,193,NA,4.45,NA,33,114,4.26,6.65
2002,Verron Haynes,Georgia,FB,70,224,NA,4.78,25,31.5,117,4.08,7.27
2002,Ennis Haywood,Iowa State,RB,70,218,NA,4.76,12,35,112,4.14,7.08
2002,Jason Hebert,Rice,FS,73,190,NA,4.63,15,35.5,118,3.86,7.12
2002,Keith Heinrich,Sam Houston State (TX),TE,78,255,NA,4.77,21,35,120,4.1,6.87
2002,Eric Heitmann,Stanford,OG,76,305,NA,5.22,33,28,103,4.6,7.56
2002,John Henderson,Tennessee,DT,79,306,NA,*4.87,24,27.5,110,4.66,7.71
2002,Leonard Henry,East Carolina,RB,73,206,NA,4.57,26,35,113,4.29,7.11
2002,Artis Hicks,Memphis,OG,77,303,NA,5.08,22,29.5,104,4.64,7.85
2002,Maurice Hicks,North Carolina A&T,RB,70,200,NA,*4.64,19,NA,,,
2002,Charles Hill,Maryland,DT,74,293,NA,5.06,23,33.5,113,4.36,7.37
2002,Kahlil Hill,Iowa,WR,74,200,NA,4.65,NA,35,,,
2002,Matt Hill,Boise State,OT,78,300,NA,5.33,20,28.5,101,4.54,7.58
2002,Chris Hope,Florida State,FS,73,210,NA,4.58,28,NA,113,,
2002,Abdual Howard,Florida State,SS,73,209,NA,4.64,NA,NA,120,,
2002,Dameon Hunter,Utah,RB,71,219,NA,4.68,NA,30.5,113,,
2002,Javin Hunter,Notre Dame,WR,71,186,NA,4.47,NA,41,129,4.04,6.84
2002,Grant Irons,Notre Dame,DE,78,267,NA,4.96,19,40.5,119,4.38,7.27
2002,Ron Isreal,Notre Dame,SS,73,213,NA,*4.60,20,NA,121,,
2002,Bobby Jackson,Illinois,SS,73,216,NA,4.68,NA,34.5,125,4.16,7.01
2002,Quentin Jammer,Texas,CB,73,204,NA,*4.49,18,36,124,,
2002,Joseph Jefferson,Western Kentucky,CB,73,205,NA,4.39,8,39.5,121,4.01,6.84
2002,Dennis Johnson,Kentucky,DE,77,258,NA,4.82,17,35.5,119,4.36,7.21
2002,Emmett Johnson,Virginia Tech,WR,74,205,NA,4.45,NA,39,122,4.1,7.15
2002,Kyle Johnson,Syracuse,FB,73,242,NA,4.74,22,34,119,4.35,7.4
2002,Ron Johnson,Minnesota,WR,75,225,NA,*4.70,NA,34.5,118,4.02,7.12
2002,Doug Jolley,BYU,TE,76,251,NA,4.6,18,38,117,4.18,6.9
2002,Jermese Jones,Virginia,OT,78,337,NA,5.29,22,NA,,,
2002,Levi Jones,Arizona State,OT,78,304,NA,5.21,NA,NA,103,,
2002,Terry Jones,Alabama,TE,75,265,NA,4.79,20,33.5,111,4.43,7.43
2002,Eric Joyce,Tennessee State,CB,69,192,NA,4.53,11,40.5,115,3.97,6.81
2002,Brett Keisel,BYU,DE,77,279,NA,4.89,26,33.5,107,4.51,7.28
2002,Stephon Kelly,Winston-Salem State (NC),SS,75,212,NA,4.62,15,32.5,117,4.1,7.26
2002,Antwan Kirk-Hughes,Texas,OG,75,315,NA,5.43,NA,27,95,4.91,8.28
2002,Kurt Kittner,Illinois,QB,74,221,31,*4.86,NA,27,,4.5,7.34
2002,Kyle Kosier,Arizona State,OT,77,293,NA,5.09,24,29.5,108,4.49,7.34
2002,Antwan Lake,West Virginia,DE,76,286,NA,5.08,27,NA,,,
2002,Broderick Lancaster,Colorado State,OG,76,310,NA,*5.28,14,NA,,,
2002,Ben Leber,Kansas State,OLB,75,244,NA,4.62,20,32.5,114,4.25,6.75
2002,D.D. Lewis,Texas,ILB,73,235,NA,4.7,24,33.5,114,,
2002,Michael Lewis,Colorado,SS,73,211,NA,4.6,16,36.5,122,4.14,6.96
2002,Aaron Lockett,Kansas State,WR,68,155,NA,4.31,NA,35,119,4.11,6.84
2002,Omare Lowe,Washington,CB,73,196,NA,4.58,12,35.5,118,3.97,6.65
2002,Chris Luzar,Virginia,TE,79,270,NA,4.76,22,32.5,115,4.17,6.84
2002,Wesly Mallard,Oregon,SS,74,221,NA,4.49,22,41,122,4.07,6.81
2002,Marquand Manuel,Florida,SS,73,209,NA,*4.52,18,NA,,,
2002,Jamar Martin,Ohio State,FB,71,245,NA,4.89,23,32,108,4.34,7.53
2002,Lee Mays,Texas-El Paso,WR,73,190,NA,4.55,NA,32.5,119,4.17,7.06
2002,Jason McAddley,Alabama,WR,74,203,NA,4.47,NA,36.5,123,4.09,6.83
2002,Tango McCauley,Alabama State,OG,76,304,NA,5.32,29,31,104,4.78,7.9
2002,Eric McCoo,Penn State,RB,70,214,NA,*4.55,14,32.5,112,,
2002,Josh McCown,Sam Houston State (TX),QB,76,223,30,4.59,NA,38.5,120,3.9,6.85
2002,Ivory McCoy,Michigan State,TE,76,240,NA,4.59,25,35,113,4.24,7.3
2002,Curt McGill,Georgia,C,76,290,NA,5.07,30,NA,,,
2002,Jon McGraw,Kansas State,SS,75,208,NA,4.5,13,39.5,126,3.92,6.51
2002,Seth McKinney,Texas A&M,C,76,300,NA,4.97,23,33.5,105,4.51,7.36
2002,Randy McMichael,Georgia,TE,75,247,NA,4.88,18,29.5,112,4.28,7.56
2002,Terrence Metcalf,Mississippi,OT,76,318,NA,*5.31,28,NA,,,
2002,Ben Miller,Air Force,C,75,263,NA,4.92,18,37.5,114,4.46,7.28
2002,Dicenzo Miller,Mississippi State,RB,70,215,NA,4.93,8,31,107,4.39,7.25
2002,Freddie Milons,Alabama,WR,70,190,NA,4.51,NA,33.5,114,,6.84
2002,Dave Minnich,Washington State,RB,71,218,NA,4.66,12,33.5,117,,
2002,Mel Mitchell,Western Kentucky,FS,73,220,NA,4.55,15,35,128,4.15,7
2002,Quasim Mitchell,North Carolina A&T,OG,78,335,NA,5.29,22,26,,4.94,8.07
2002,Shannon Money,Arkansas,OG,76,295,NA,5.22,25,33.5,107,,
2002,Quincy Monk,North Carolina,ILB,76,250,NA,4.82,26,33.5,113,4.38,7.46
2002,Derrius Monroe,Virginia Tech,DE,76,269,NA,4.56,25,31.5,111,4.51,7.38
2002,Brandon Moore,Illinois,DT,75,293,NA,5.26,32,25.5,96,4.64,7.84
2002,Brandon Moore,Oklahoma,OLB,73,239,NA,*4.61,23,36.5,113,,
2002,Maurice Morris,Oregon,RB,73,208,NA,4.53,23,36.5,119,,
2002,Marquise Muldrow,Arizona State,OG,74,316,NA,5.31,29,25.5,98,4.8,8.12
2002,Larry Ned,San Diego State,RB,71,219,NA,4.62,15,34.5,120,,7.12
2002,David Neill,Nevada,QB,75,206,25,4.95,NA,30,108,4.44,7.28
2002,Kendall Newson,Middle Tennessee St,WR,74,200,NA,4.69,NA,33.5,117,4.27,6.87
2002,Josh Norman,Oklahoma,TE,74,236,NA,4.65,18,32,115,,
2002,J.T. O'Sullivan,Cal Davis,QB,74,223,35,4.88,NA,29,107,4.28,7.46
2002,Willie Offord,South Carolina,SS,74,215,NA,4.61,22,35,117,,
2002,Tony Okanlawon,Maryland,CB,71,185,NA,4.67,16,38,118,4.39,7.37
2002,Will Overstreet,Tennessee,DE,75,259,NA,4.65,21,32.5,116,4.31,7.37
2002,John Owens,Notre Dame,TE,75,265,NA,*4.77,21,38.5,117,,
2002,Melvin Paige,South Carolina,OG,77,314,NA,5.34,30,23.5,,,
2002,Anton Palepoi,UNLV,DE,75,279,NA,4.81,24,33.5,114,4.27,7.46
2002,Justin Peelle,Oregon,TE,77,255,NA,4.75,21,29,110,4.29,7.34
2002,Scott Peters,Arizona State,C,75,300,NA,5.07,36,33.5,97,4.69,7.68
2002,Adrian Peterson,Georgia Southern,RB,70,214,NA,4.68,14,34,119,4.6,7.59
2002,Jermaine Petty,Arkansas,ILB,75,261,NA,4.74,20,33.5,114,4.34,
2002,Jermaine Phillips,Georgia,FS,73,214,NA,4.66,18,31.5,115,,
2002,Dwayne Pierce,Louisiana State,OG,74,319,NA,5.5,NA,26,93,5.23,8.12
2002,Chester Pitts,San Diego State,OT,76,320,NA,5.22,NA,30,106,4.81,7.84
2002,Brian Poli-Dixon,UCLA,WR,77,210,NA,4.48,NA,NA,,,
2002,Monsanto Pope,Virginia,DT,76,295,NA,5.25,NA,NA,,,
2002,Mike Pucillo,Auburn,OG,76,317,NA,*5.31,26,NA,,,
2002,Zach Quaccia,Stanford,C,76,309,NA,5.37,23,26.5,93,4.6,7.9
2002,Patrick Ramsey,Tulane,QB,74,219,32,*5.24,NA,33.5,,4.09,7.12
2002,Antwaan Randle El,Indiana,WR,70,191,NA,4.49,NA,NA,,,
2002,Tellis Redmon,Minnesota,RB,71,210,NA,4.61,20,32,113,4.14,7.08
2002,Kris Richard,Southern California,CB,71,186,NA,4.47,10,39.5,120,4.15,
2002,Nick Rogers,Georgia Tech,OLB,74,251,NA,4.73,22,36,117,4.19,7.02
2002,Victor Rogers,Colorado,OG,78,331,NA,5.57,20,25,93,5.16,9
2002,Frank Romero,Oklahoma,OG,76,300,NA,5.3,22,27.5,88,4.79,7.66
2002,Robert Royal,Louisiana State,TE,77,253,NA,4.97,14,31,114,4.27,7.37
2002,Cliff Russell,Utah,WR,73,185,NA,4.36,NA,NA,,,
2002,Jake Schifino,Akron,WR,73,200,NA,4.49,NA,NA,,,
2002,Josh Scobey,Kansas State,RB,73,218,NA,4.42,21,40.5,124,3.93,6.96
2002,Greg Scott,Hampton,DE,76,268,NA,4.9,26,32.5,110,4.61,7.5
2002,Jason Scukanec,BYU,C,74,304,NA,5.33,30,29,100,4.59,7.87
2002,Josh Shaw,Michigan State,DT,75,279,NA,*5.08,22,NA,,,
2002,Rick Sherrod,West Virginia,FS,74,192,NA,4.62,NA,37,119,4.11,7.09
2002,Kendall Simmons,Auburn,OG,75,311,NA,5.3,24,28.5,98,4.71,7.84
2002,Ryan Sims,North Carolina,DT,76,311,NA,*5.09,27,NA,,,
2002,Bobby Sippio,Western Kentucky,CB,75,214,NA,4.69,12,37,123,4.2,6.78
2002,Derek Smith,Kentucky,TE,76,271,NA,4.9,16,28.5,112,4.38,7.46
2002,Raonall Smith,Washington State,OLB,74,244,NA,4.53,26,42,125,4.11,7.1
2002,Steve Smith,Oregon,SS,73,193,NA,4.62,NA,30.5,110,4.22,7
2002,Charles Stackhouse,Mississippi,FB,74,252,NA,4.93,20,29,111,4.53,7.63
2002,John Stamper,South Carolina,DE,76,265,NA,4.98,24,36.5,112,4.22,7.35
2002,Connor Stephens,Mississippi State,DE,77,256,NA,4.89,20,36.5,119,4.55,7.5
2002,Travis Stephens,Tennessee,RB,68,194,NA,4.6,15,32,121,,
2002,Dominique Stevenson,Tennessee,OLB,72,231,NA,*4.64,NA,32.5,,,
2002,Lawrence Story,Jackson State,WR,77,205,NA,4.63,NA,33.5,114,4.16,7.06
2002,Tim Stratton,Purdue,TE,76,251,NA,4.97,15,27,101,,
2002,Jashon Sykes,Colorado,OLB,75,236,NA,4.68,23,34.5,116,4.34,7.25
2002,Ed Ta'amu,Utah,OG,74,335,NA,5.3,28,29,,,
2002,Ben Taylor,Virginia Tech,ILB,74,236,NA,4.83,19,35.5,120,4.19,6.56
2002,Chester Taylor,Toledo,RB,71,213,NA,4.58,22,33,114,,
2002,Bryan Thomas,Alabama-Birmingham,DE,77,266,NA,4.47,33,34.5,,,
2002,Kevin Thomas,UNLV,CB,71,180,NA,4.64,10,35,122,,
2002,Lew Thomas,Vanderbilt,RB,73,213,NA,*4.59,17,36,115,4.21,6.87
2002,Robert Thomas,UCLA,OLB,73,229,NA,4.51,21,34,116,4.1,7.21
2002,Lamont Thompson,Washington State,FS,73,220,NA,4.59,12,33.5,120,,
2002,Josh Thornhill,Michigan State,ILB,74,243,NA,4.69,27,36.5,121,4.19,7.15
2002,David Thornton,North Carolina,OLB,74,236,NA,4.62,26,35.5,117,4.09,6.93
2002,Ryan Tolhurst,Richmond,WR,71,196,NA,4.49,NA,38,123,3.88,6.65
2002,Larry Tripplett,Washington,DT,74,305,NA,4.93,NA,30,102,4.35,
2002,Kurt Vollers,Notre Dame,OT,79,321,NA,5.36,30,30.5,,,
2002,Javon Walker,Florida State,WR,75,210,NA,4.38,NA,39.5,126,4.05,6.86
2002,Langston Walker,California,OT,80,344,NA,5.26,21,28.5,102,4.95,8.09
2002,Lenny Walls,Boston College,CB,76,192,NA,4.67,7,37,120,,
2002,Fred Weary,Tennessee,C,77,308,NA,5.37,34,32,104,4.63,7.68
2002,Anthony Weaver,Notre Dame,DT,76,296,NA,4.95,24,32.5,109,4.31,7.37
2002,Dante Wesley,Arkansas-Pine Bluff,CB,73,211,NA,4.43,15,35,116,4.22,7.25
2002,Brian Westbrook,Villanova,RB,69,200,NA,4.57,26,37,118,,7.09
2002,Greg White,Minnesota,DE,75,268,NA,4.9,20,31.5,114,4.36,7.4
2002,Brian Williams,North Carolina State,CB,73,207,NA,4.57,19,39,122,4.2,7.21
2002,Chad Williams,Southern Mississippi,SS,70,207,NA,4.58,20,36.5,121,,6.96
2002,Leveron Williams,Indiana,RB,75,224,NA,*4.66,16,NA,,,
2002,Mike Williams,Texas,OT,78,375,NA,*5.30,29,30,101,,
2002,Ricky Williams,Texas Tech,RB,67,190,NA,4.47,19,32.5,110,,
