Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
ML122,A,3,MWF,10:00am-10:50am,Elementary Modern Standard Arabic IB,, ,LOVE 344,5,15,11,Askitou    
ML124,A,3,MWF, 1:00pm- 1:50pm,Elementary Modern Standard Arabic IIB,, ,LOVE 207,2,15,12,Askitou    
MU091,0,,,TBA,Music Lessons: Noncredit or JP,, , ,0,20, ,With Whom? 
MU093,A,,M, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (Orchestra)",, ,BIXL 219,3,25, ,Hymes      
MU093,B,,MT, 4:00pm- 6:00pm,"Applied Music: Ensemble, Noncredit (Chorale)",, ,BIXL 178,12,25, ,Chase      
MU093,C,,W, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (Collegium Musicum)",, ,LORI CHAP,2,25, ,Burris     
MU093,D,,T, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Wind Ensemble)",, ,BIXL 219,0,25, ,"Thomas, E  "
MU093,E,,R, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Jazz Band)",, ,BIXL 219,1,25, ,"Thomas, E  "
MU093,F,,TR, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (African Drumming)",, ,BIXL 178,7,25, ,Benissan   
MU093,G,,,TBA,"Applied Music: Ensemble, Noncredit (Flute Choir)",, , ,1,25, ,Rabata     
MU093,H,,W, 6:00pm- 7:00pm,"Applied Music: Ensemble, Noncredit (Guitar Ensemble)",, ,BIXL 226,1,25, ,Leighton   
MU093,I,,,TBA,"Applied Music: Ensemble, Noncredit (String Ensemble)",, , ,0,25, ,Albert     
MU093,K,,M, 6:00pm- 7:00pm,"Applied Music: Ensemble, Noncredit (Trumpet Ensemble)",, ,BIXL 154,2,25, ,Whitener   
MU093,L,,,TBA,"Applied Music: Ensemble, Noncredit (Piano Ensemble)",, , ,0,25, ,Funahashi  
MU093,M,,T, 7:00pm- 8:30pm,"Applied Music: Ensemble, Noncredit (Chamber Choir)",, ,BIXL 154,9,25, ,Chase      
MU093,N,,,TBA,"Applied Music: Ensemble, Noncredit (Chamber Ensemble)",, , ,1,25, ,Rabata     
MU111,A,4,MWF,11:00am-11:50am,Introduction to Music,A, ,BIXL 178,21,60,7,Saunders   
MU153,A,4,MW,11:00am-12:15pm,Introduction to Music Theory through Composition,A, ,BIXL 226,18,20,0,Hallstrom  
MU182,A,4,TR, 9:30am-10:45am,Music Theory II,, ,BIXL 150,9,25,9,Nuss       
MU191,0,1 to 2,,TBA,Music Lessons: Credit,, , ,0,20, ,With Whom? 
MU193,A,1,M, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (Orchestra),, ,BIXL 219,8,25, ,Hymes      
MU193,B,1,MT, 4:00pm- 6:00pm,Applied Music: Ensemble for Credit (Chorale),, ,BIXL 178,4,25, ,Chase      
MU193,C,1,W, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (Collegium Musicum),, ,LORI CHAP,8,25, ,Burris     
MU193,D,1,T, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Wind Ensemble),, ,BIXL 219,1,25, ,"Thomas, E  "
MU193,E,1,R, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Jazz Band),, ,BIXL 219,4,25, ,"Thomas, E  "
MU193,F,1,TR, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (African Drumming),, ,BIXL 178,1,25, ,Benissan   
MU193,G,1,,TBA,Applied Music: Ensemble for Credit (Flute Choir),, , ,1,25, ,Rabata     
MU193,H,1,W, 6:00pm- 7:00pm,Applied Music: Ensemble for Credit (Guitar Ensemble),, ,BIXL 226,2,25, ,Leighton   
MU193,I,1,,TBA,Applied Music: Ensemble for Credit (String Ensemble),, , ,2,25, ,Albert     
MU193,J,1,,TBA,Applied Music: Ensemble for Credit (Guitar Ensemble),, , ,0,25, ,Dimow      
MU193,K,1,M, 6:00pm- 7:00pm,Applied Music: Ensemble for Credit (Trumpet Ensemble),, ,BIXL 154,0,25, ,Whitener   
MU193,L,1,,TBA,Applied Music: Ensemble for Credit (Piano Ensemble),, , ,7,25, ,Funahashi  
MU193,M,1,T, 7:00pm- 8:30pm,Applied Music: Ensemble for Credit (Chamber Choir),, ,BIXL 154,2,25, ,Chase      
MU193,N,1,,TBA,Applied Music: Ensemble for Credit (Chamber Ensemble),, , ,5,25, ,Rabata     
MU198,A,4,MWF,10:00am-10:50am,Deconstructing Popular Music,A, ,BIXL 102,20,20,0,Heidemann  
MU213,A,4,MW, 1:00pm- 2:15pm,Introduction to Computer Music,A, ,BIXL 226,10,10,0,Hallstrom  
MU242,A,4,MW, 2:30pm- 3:45pm,Music History II: High Baroque to the Dawn of Romanticism,, ,BIXL 142,7,25,3,Saunders   
MU262,A,4,TR, 2:30pm- 3:45pm,"Music in Life, Music as Culture: Introduction to Ethnomusicology",A,I ,BIXL 102,11,12,0,Gubner     
MU282,A,4,TR,11:00am-12:15pm,Music Theory IV,, ,BIXL 102,3,18,6,Nuss       
MU298A,A,4,TR, 1:00pm- 2:15pm,Popular Song Styles and Songwriting,, ,BIXL 226,8,12,5,Heidemann  
MU298B,A,4,W, 7:00pm- 9:30pm,Experiencing Tango: Tango History/Culture through Performance,A, ,BIXL 226,5,15,0,Gubner     
MU493,A,4,T, 7:00pm- 9:30pm,"Seminar: The New York School of Composers and Painters, 1950-1986",, ,BIXL 102,1,15,0,Nuss       
PH145,A,4,MWF,11:00am-11:50am,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,44,44,2,Conover    
PH145,B,4,MWF,12:00n -12:50pm,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,30,44,2,Conover    
PH145 D,A,,M, 1:00pm- 1:50pm,Disc: Electromag/Optics,, ,MUDD 311,22,22, ,Lessard    
PH145 D,B,,M, 2:30pm- 3:20pm,Disc: Electromag/Optics,, ,MUDD 311,21,22, ,Lessard    
PH145 D,C,,T, 1:00pm- 1:50pm,Disc: Electromag/Optics,, ,MUDD 311,21,22, ,Lessard    
PH145 D,D,,T, 3:00pm- 3:50pm,Disc: Electromag/Optics,, ,MUDD 311,10,22, ,Lessard    
PH145 L,A,,M, 2:00pm- 4:50pm,Lab: Electromag/Optics,, ,MUDD 322,13,14, ,Tate       
PH145 L,B,,T, 2:00pm- 4:50pm,Lab: Electromag/Optics,, ,MUDD 322,14,14, ,Conover    
PH145 L,C,,W, 2:00pm- 4:50pm,Lab: Electromag/Optics,, ,MUDD 322,14,14, ,Bayliss    
PH145 L,D,,R, 9:00am-11:50am,Lab: Electromag/Optics,, ,MUDD 322,10,14, ,Lessard    
PH145 L,E,,R, 2:00pm- 4:50pm,Lab: Electromag/Optics,, ,MUDD 322,14,14, ,Lessard    
PH145 L,F,,F, 1:00pm- 3:50pm,Lab: Electromag/Optics,, ,MUDD 322,9,14, ,Bayliss    
PH242,A,4,MWF, 9:00am- 9:50am,Modern Physics II,, ,MUDD 405,25,24,13,Bluhm      
PH242,A,4,T, 1:00pm- 1:50pm,Modern Physics II,, ,MUDD 405,25,24,13,Bluhm      
PH242 L,A,,T, 2:00pm- 2:50pm,Lab: Modern Physics II,, ,MUDD 405,7,12, ,Tate       
PH242 L,B,,T, 2:00pm- 2:50pm,Lab: Modern Physics II,, ,MUDD 405,9,12, ,Lessard    
PH242 L,C,,T, 2:00pm- 2:50pm,Lab: Modern Physics II,, ,MUDD 405,9,12, ,Tate       
PH311,A,4,MWF,10:00am-10:50am,Classical Mechanics,, ,MUDD 311,4,15,1,McCoy      
PH312,A,4,MWRF, 1:00pm- 1:50pm,Physics of Fluids,, ,MUDD 405,8,15,12,McCoy      
PH332,A,4,MTWF,11:00am-11:50am,Thermodynamics and Statistical Mechanics,, ,MUDD 311,5,24,7,Bluhm      
PH342,A,4,TR, 2:30pm- 3:45pm,Galaxies and Cosmology (See AS342),, , ,0, , ,Kocevski   
PH401,X,,,TBA,Senior Physics and Astronomy Colloquium,, , ,1, , ,Bluhm      McCoy       
PH402,A,1,M, 3:00pm- 4:00pm,Senior Physics and Astronomy Colloquium,, ,KEYE 105,13,24, ,Bluhm      McCoy       
PL111,A,4,TR, 9:30am-10:45am,Central Philosophical Issues: Self and Society,S, ,LOVE 208,25,30,9,"Curran, A  "
PL211,A,4,MW, 2:30pm- 3:45pm,Moral Philosophy,S, ,LOVE 119,16,25,0,Moland     
PL216,A,4,TR,11:00am-12:15pm,Philosophy of Nature,, ,LOVE 119,22,25,0,Peterson   
PL232,A,4,MW,11:00am-12:15pm,History of Modern Philosophy,H, ,LOVE 119,20,25,7,Moland     
PL258,A,4,TR, 9:30am-10:45am,Advanced Logic,, ,LOVE 307,15,25,9,Cohen      
PL274,A,4,TR, 1:00pm- 2:15pm,Philosophy of Religion,S, ,LOVE 119,24,25,0,Behuniak   
PL274,B,4,TR, 2:30pm- 3:45pm,Philosophy of Religion,S, ,LOVE 119,25,25,0,Behuniak   
PL277,A,1,,TBA,Reuman Reading Group,, , ,10,16, ,Cohen      
PL298,A,3,,TBA,Epistemic Injustice,, , ,2,15,0,Cohen      
PL338,A,4,MW, 1:00pm- 2:15pm,Philosophy of Language,, ,LOVE 246,13,15,0,Cohen      
PL355,A,4,T, 7:00pm- 9:30pm,Kant and German Idealism,H, ,LOVE 212,13,15,0,Moland     
PL380A,A,4,TR, 9:30am-10:45am,Recent Continental Realisms,, ,LOVE 344,2,15,0,Peterson   
PL398,A,4,MW, 2:30pm- 3:45pm,Film and the Emotions,, ,LOVE 212,12,15,0,"Curran, A  "
PL402,A,1,,TBA,Philosophy Colloquium II,, , ,10,18, ,Behuniak   Cohen      Moland     Peterson    
PS111,A,4,MWF,10:00am-10:50am,Introduction to Psychology,S, ,LOVE 100,87,90,11,Carter     Coane      Glenn      Raag       Sheets      
PS215,A,4,TR,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,LOVE 100,44,36,6,Carter     
PS215 L,A,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,16,12, ,Coane      
PS215 L,B,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,16,12, ,ReidMcCart 
PS215 L,C,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,12,12, ,ReidMcCart 
PS241,A,4,TR, 9:30am-10:45am,Health Psychology,, ,DAVI 301,30,30,2,ReidMcCart 
PS241,B,4,TR, 2:30pm- 3:45pm,Health Psychology,, ,DAVI 301,29,30,2,ReidMcCart 
PS251,A,4,MW,11:00am-12:15pm,Personality Psychology,, ,DAVI 301,30,30,7,Soto       
PS253,A,4,MW, 2:30pm- 3:45pm,Social Psychology,, ,DAVI 301,30,30,3,Carter     
PS254,A,4,TR, 1:00pm- 2:15pm,Abnormal Psychology,, ,DAVI 301,29,30,5,Sheets     
PS259,A,4,TR, 2:30pm- 3:45pm,Lifespan Development,, ,LOVE 208,20,30,8,Arterberry 
PS339,A,4,TR, 2:30pm- 3:45pm,Seminar in Personality Psychology,W3, ,DAVI 307,7,10,0,Soto       
PS340,A,1,,TBA,Collaborative Research in Personality Psychology,, , ,7,10, ,Soto       
PS341,A,4,TR,11:00am-12:15pm,Seminar in Memory,W3, ,DAVI 307,11,10,6,Coane      
PS342,A,1,,TBA,Collaborative Research in Memory,, , ,11,10, ,Coane      
PS352C,A,4,MW, 2:30pm- 3:45pm,Seminar on Mood Disorders and Creativity: The Mad-Genius Debate,, ,DAVI 307,10,10,3,Sheets     
PS354,A,4,TR, 9:30am-10:45am,Seminar in Emerging Adulthood,, ,DAVI 307,12,10,0,Raag       
PS355,A,1,,TBA,Collaborative Research in Emerging Adulthood,, , ,12,10, ,Raag       
PS374,A,4,MW,11:00am-12:15pm,Seminar: Psychology and Neuroscience: Humans in the Natural World,, ,DAVI 307,12,10,4,Glenn      
PS374,B,4,MW, 1:00pm- 2:15pm,Seminar: Psychology and Neuroscience: Humans in the Natural World,, ,DAVI 307,9,10,4,Glenn      
PS420,A,3,W, 7:00pm- 9:30pm,Senior Integrative Seminar,, ,DAVI 301,23,21,0,Arterberry 
PS420,A,3,F, 3:00pm- 4:00pm,Senior Integrative Seminar,, ,DAVI 301,23,21,0,Arterberry 
RE111,A,4,TR, 1:00pm- 2:15pm,Religions of India,S, ,LOVE 205,27,30,0,Singh      
RE144,A,4,MW, 1:00pm- 2:15pm,Introduction to the New Testament,L, ,LOVE 119,37,35,12,Mandolfo   
RE182,A,4,TR, 1:00pm- 2:15pm,"Jews, Judaism, and the Modern World",H,I ,LOVE 212,12,35,5,Freidenrch 
RE219,A,4,MW, 2:30pm- 3:45pm,"Texts of Terror: Violence and the ""Religions of The Book""",, ,LOVE 318,7,30,3,Mandolfo   
RE253,A,4,TR, 9:30am-10:45am,Mormons,H,U ,LOVE 319,18,25,0,"Campbell,D "
RE256,A,4,TR, 1:00pm- 2:15pm,The African-American Religious Experience,,U ,DIAM 153,8,30,0,Gilkes     
RE259,A,4,TR,11:00am-12:15pm,Catholics,, ,LOVE 208,10,25,0,"Campbell,D "
RE319,A,4,W, 1:00pm- 3:30pm,Bollywood and Beyond: South Asian Religions through Film,L,I ,LOVE 344,15,12,0,Singh      
RE322,A,4,TR,11:00am-12:15pm,Food and Religious Identity,S, ,LOVE 344,4,15,6,Freidenrch 
RU126,A,4,MTWRF,12:00n -12:50pm,Elementary Russian II,, ,LOVE 450,7,20,4,Murphy     
RU128,A,4,MTWF,11:00am-11:50am,Intermediate Russian,, ,LOVE 450,6,20,7,Murphy     
RU135,A,1,R,11:00am-11:50am,Conversation Group,, ,LOVE 450,5,10, ,Nasonkina  
RU232,A,4,MW, 2:30pm- 3:45pm,Science Fiction in the Great Utopia (in English),L, ,LOVE 319,11,20,3,Murphy     
RU326,A,4,MWF,10:00am-10:50am,Conversation and Composition,, ,LOVE 450,1,15,11,de Sherbin 
RU335,A,1,,TBA,Conversation Group,, , ,2,10, ,Nasonkina  
RU346,A,1 to 2,W,12:00n -12:50pm,Russian Poetry,, ,LOVE 344,4,10, ,de Sherbin 
RU428,A,4,TR, 1:00pm- 2:15pm,The 20th-Century Russian Novel,L, ,LOVE 450,4,10,5,de Sherbin 
SC110,A,4,MWF, 1:00pm- 1:50pm,Statistical Thinking,Q, ,LOVE 215,39,50,12,Scott      
SC212,A,4,MTR, 9:00am- 9:50am,Introduction to Statistical Methods,"Q,W2", ,DAVI 201,27,28,15,O'Brien    
SC212,A,4,W, 9:00am- 9:50am,Introduction to Statistical Methods,"Q,W2", ,DAVI 308,27,28,15,O'Brien    
SC212,B,4,MTF,10:00am-10:50am,Introduction to Statistical Methods,"Q,W2", ,DAVI 201,28,28,15,Scott      
SC212,B,4,W,10:00am-10:50am,Introduction to Statistical Methods,"Q,W2", ,DAVI 308,28,28,15,Scott      
SC212,C,4,MTF,11:00am-11:50am,Introduction to Statistical Methods,"Q,W2", ,DAVI 201,29,28,15,Scott      
SC212,C,4,W,11:00am-11:50am,Introduction to Statistical Methods,"Q,W2", ,DAVI 308,29,28,15,Scott      
SC382,A,4,TR,11:00am-12:15pm,Mathematical Statistics II: Inference,, ,MUDD 405,19,28,6,O'Brien    
SC398,A,4,MWF, 1:00pm- 1:50pm,Stochastic Processes (See MA398),, , ,0, , ,Lu         
SO131,A,4,TR, 9:30am-10:45am,Introduction to Sociology,S,U ,LOVE 205,39,35,17,Sherwood   
SO131,B,4,TR, 2:30pm- 3:45pm,Introduction to Sociology,S,U ,DIAM 145,35,35,17,Sherwood   
SO213,A,4,TR,11:00am-12:15pm,Schools and Society (See ED213),,U , ,0, , ,Howard     
SO231,A,4,MW, 2:30pm- 3:45pm,Contemporary Social Problems,S,U ,DIAM 153,20,30,0,Sherwood   
SO271,A,4,MW, 1:00pm- 2:15pm,Introduction to Sociological Research Methods,Q, ,DIAM 221,14,18,12,Archibald  
SO276,A,4,TR,11:00am-12:15pm,Sociology of Gender,S,U ,DIAM 342,25,25,6,Macke      
SO322,A,4,M, 1:00pm- 3:30pm,Social Class and Schooling (See ED322),,U , ,0, , ,Howard     
SO332,A,4,M, 7:00pm- 9:30pm,Nonprofit Organizations and Philanthropy,, ,DIAM 221,19,15,0,Archibald  
SO344,A,4,R, 1:00pm- 3:30pm,Sociology of Sexualities,, ,DIAM 221,13,15,8,Macke      
SO398A,A,4,MW,11:00am-12:15pm,Policing the American City,S, ,DIAM 221,19,20,7,Gross      
SO398B,A,4,MW, 1:00pm- 2:15pm,Red and Blue America,S, ,DIAM 342,11,20,12,Gross      
SP126,A,4,MTWR, 8:00am- 8:50am,Elementary Spanish II,, ,LOVE 211,19,19,14,GarciaPinr 
SP126,B,4,MTWR, 9:00am- 9:50am,Elementary Spanish II,, ,LOVE 103,19,19,14,Savo       
SP126,C,4,MTWR,10:00am-10:50am,Elementary Spanish II,, ,LOVE 103,19,19,14,Allbritton 
SP126,D,4,MTWR,11:00am-11:50am,Elementary Spanish II,, ,LOVE 202,18,19,14,Portillo   
SP127,A,4,MTWR, 9:00am- 9:50am,Intermediate Spanish I,, ,LOVE 202,18,19,15,Portillo   
SP127,B,4,MTWR,10:00am-10:50am,Intermediate Spanish I,, ,LOVE 202,17,19,15,GarciaPinr 
SP127,C,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,LOVE 103,18,19,15,Savo       
SP127,D,4,MTWR,12:00n -12:50pm,Intermediate Spanish I,, ,LOVE 103,16,19,15,Hey-Colon  
SP127,E,4,MTWR,12:00n -12:50pm,Intermediate Spanish I,, ,LOVE 211,19,19,15,Portillo   
SP128,A,4,TR, 9:30am-10:45am,Intermediate Spanish II,, ,LOVE 318,11,15,15,Sasaki     
SP128,B,4,TR, 1:00pm- 2:15pm,Intermediate Spanish II,, ,LOVE 318,11,15,15,Sasaki     
SP131,A,4,MW, 1:00pm- 2:15pm,Conversation and Composition,, ,LOVE 302,8,15,12,"White, B   "
SP131,B,4,TR, 9:30am-10:45am,Conversation and Composition,, ,LOVE 301,11,15,9,Bollo      
SP135,A,4,MW, 2:30pm- 3:45pm,Introduction to Literary Analysis,L, ,LOVE 302,10,15,4,"White, B   "
SP135,B,4,TR, 1:00pm- 2:15pm,Introduction to Literary Analysis,L, ,LOVE 211,15,15,0,Bollo      
SP231,A,4,MTWR,11:00am-11:50am,Advanced Spanish,, ,LOVE 302,14,15,7,Olivares   
SP264,A,4,MW, 2:30pm- 3:45pm,Uncovering Tradition: Introduction to U.S. Latino/a Literature,L,U ,LOVE 301,6,15,0,Hey-Colon  
SP266,A,4,TR, 1:00pm- 2:15pm,Language of Spanish Cinema,A,I ,LOVE 301,13,15,5,Allbritton 
SP351,A,4,MW, 1:00pm- 2:15pm,Ideology and Ethics in Spanish Golden Age Literature,L, ,LOVE 301,12,15,12,Sasaki     
SP493,A,4,T, 7:00pm- 9:30pm,Seminar: Sexual Dissidence in Revolutionary Cuba,L, ,LOVE 301,12,15,0,Olivares   
SP512S,A,2,,TBA,Lengua Espanola,, , ,4, , ,Instructor 
SP519S,A,1,,TBA,Cultura Espanola,, , ,4, , ,Instructor 
ST112,A,4,M, 2:30pm- 3:45pm,"Science, Technology, and Society",S, ,MILL 014,15,15,0,Fleming    
ST112,A,4,W, 2:30pm- 3:45pm,"Science, Technology, and Society",S, ,DIAM 242,15,15,0,Fleming    
ST112W,A,4,M, 2:30pm- 3:45pm,"Science, Technology, and Society (Writing-intensive)","S,W1", ,MILL 014,21,16, ,Fleming    
ST112W,A,4,W, 1:00pm- 2:15pm,"Science, Technology, and Society (Writing-intensive)","S,W1", ,DIAM 242,21,16, ,Fleming    
ST216,A,4,TR,11:00am-12:15pm,Philosophy of Nature (See PL216),, , ,0, , ,Peterson   
ST246,A,4,TR,11:00am-12:15pm,Luddite Rantings: A Historical Critique of Big Technology (See HI246),H,U , ,0, , ,Josephson  
ST285,A,4,MW,11:00am-12:15pm,History of Photography (See AR285),A, , ,0, , ,Saltz      
ST454,A,4,W, 1:00pm- 3:30pm,American Art and Science (See AR454),, , ,0, , ,Sheehan    
ST486,A,4,,TBA,Senior Project: The Craft of Research,, , ,2,15,0,Fleming    
TD115B,A,2,M, 2:00pm- 4:00pm,Theater Technique Lab: Acting Shakespeare: Conflict and Combat,, ,RUNN SMIT,7,15,0,Weinblatt  
TD117A,A,2,MW, 2:30pm- 4:00pm,Contemporary Dance Technique Lab: Beginning,, ,RUNN 201,14,15,0,Kloppenbrg 
TD117B,A,2,TR,11:00am-12:30pm,Contemporary Dance Technique Lab: Intermediate,, ,RUNN 201,12,15,0,Lyons      
TD135,A,4,TR,11:00am-12:15pm,Introduction to Design,A, ,RUNN 203,9,16,6,Thurston   
TD139,A,4,M, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,B,4,T, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,C,4,R, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD164,A,1,,TBA,Applied Performance/Production,, , ,30,25, ,Thurston   
TD171,A,4,TR, 1:00pm- 2:50pm,Acting I,A, ,RUNN SMIT,12,12,0,Bercovici  
TD261,A,4,MW, 1:00pm- 2:15pm,Topics in Theater Performance: New Works Practicum,, ,RUNN 110,5,20,0,Conner     
TD264D,A,2,MTWRF, 7:00pm-10:30pm,Applied Performance/Production: <I>Devolution</I>,, ,RUNN B08,7,25, ,Thurston   
TD264E,A,2,,TBA,Applied Performance/Production: <I>New Works Festival</I>,, , ,8,25, ,Conner     
TD281,A,4,TR, 9:00am-10:50am,Directing,, ,RUNN SMIT,7,12,0,Bercovici  
TD355,A,4,M, 7:00pm-10:00pm,Applied Choreography,, ,RUNN 201,5,12,0,Kloppenbrg 
TD361B,A,4,MW, 9:00am-10:50am,"Advanced Topics in Performance: Viewpoints for Actors, Dancers, Directors, and Choreographers",, ,RUNN 201,5,12,0,Bercovici  
TD493,A,4,F, 1:00pm- 3:30pm,Senior Seminar,, ,RUNN 110,6,10,0,Conner     
WG201,A,4,TR, 2:30pm- 3:45pm,"Introduction to Women's, Gender, and Sexuality Studies",,U ,LOVE 319,19,20,8,"Gupta, H   "
WG232,A,4,TR,11:00am-12:15pm,Queer Identities and Politics,,U ,LOVE 319,18,25,6,Arellano   
WG276,A,4,TR,11:00am-12:15pm,Sociology of Gender (See SO276),S,U , ,0, , ,Macke      
WG317,A,4,T, 7:00pm- 9:30pm,Boys to Men,,U ,MILL 008,28,20,0,Tappan     
WG344,A,4,R, 1:00pm- 3:30pm,Sociology of Sexualities (See SO344),, , ,0, , ,Macke      
WG398,A,4,MW, 2:30pm- 3:45pm,Rethinking the Public-Private Divide,, ,MILL 241,4,15,3,"Gupta, H   "
WG493,A,4,T, 1:00pm- 3:30pm,"Seminar: Identity Formation, Social Movement, and Gender",, ,MILL 241,8,15,0,Arellano   
WP112,A,1,,TBA,Writers' Workshop,, , ,17,20, ,Harrington Sheriff     
WP115D,A,4,MWF, 9:00am- 9:50am,First-Year Writing: Food for Thought,W1, ,LOVE 302,15,16, ,Stokes     
WP115D,B,4,MWF,10:00am-10:50am,First-Year Writing: Food for Thought,W1, ,LOVE 302,16,16, ,Stokes     
WP120A,A,4,TR, 9:30am-10:45am,"Language, Thought, and Writing: Literary Conversations",W1, ,MILL 257,13,16, ,Ketner     
WP120A,B,4,TR, 1:00pm- 2:15pm,"Language, Thought, and Writing: Literary Conversations",W1, ,LOVE 102,16,16, ,Ketner     
